Name	Brewery	Style	ABV	IBU	Location	Brewery_Website	Out_of_Production
La Bouillonnaise	Bouillon	Ale	7.0	N/A	Sensenruth	https://wallux.com/brasserie-de-bouillon	N/A
La Blanche de Bouillon	Bouillon	Witbier	5.5	N/A	Sensenruth	https://wallux.com/brasserie-de-bouillon	N/A
Cuvee des Monts	Des Monts	Sterke ale	8.0	N/A	Wodecq	N/A	N/A
3 Schteng	Grain d'orge - Hombourg	Donker	6.0	N/A	Jalhay	https://grain-dorge.com/	N/A
Brice	Grain d'orge - Hombourg	Sterke ale	7.5	N/A	Jalhay	https://grain-dorge.com/	N/A
Joup	Grain d'orge - Hombourg	Dubbel abdij	7.5	N/A	Jalhay	https://grain-dorge.com/	N/A
Brune	Bellevaux, Brasserie de	Donker	6.8	N/A	Malmedy	https://www.brasseriedebellevaux.be/nl/	N/A
Blonde	Bellevaux, Brasserie de	Blond	7.0	N/A	Malmedy	https://www.brasseriedebellevaux.be/nl/	N/A
Black	Bellevaux, Brasserie de	Ale	6.3	N/A	Malmedy	https://www.brasseriedebellevaux.be/nl/	N/A
Blanche	Bellevaux, Brasserie de	Witbier	4.8	N/A	Malmedy	https://www.brasseriedebellevaux.be/nl/	N/A
Angelus Blonde	Brasserie d’Erquelinnes Brootcoorens	Blond	7.0	N/A	Erquelinnes	http://www.brasserie-brootcoorens-erquelinnes.be	N/A
Angelus Brune	Brasserie d’Erquelinnes Brootcoorens	Donker	7.0	N/A	Erquelinnes	http://www.brasserie-brootcoorens-erquelinnes.be	N/A
Angelus Speciale Noel 7	Brasserie d’Erquelinnes Brootcoorens	Kerstbier	7.0	N/A	Erquelinnes	http://www.brasserie-brootcoorens-erquelinnes.be	No longer in production
La Sambresse	Brasserie d’Erquelinnes Brootcoorens	Sterke ale	8.0	N/A	Erquelinnes	http://www.brasserie-brootcoorens-erquelinnes.be	N/A
Pnut Bttr Stout	Brussels Beer Project	Stout	6.5	28.0	Brussel	http://beerproject.be/?lang=nl	N/A
Druivenbier	Beer Solutions	Fruitbier	6.0	N/A	Berlare	https://beer-solutions.webnode.be	N/A
Uitzet Kriekbier	Beer Solutions	Fruitbier krieken	7.5	N/A	Berlare	https://beer-solutions.webnode.be	N/A
Tournay blonde	Cazeau	Blonde ale	6.7	N/A	Templeuve	http://www.brasseriedecazeau.be	N/A
Tournay Noire	Cazeau	Stout	7.6	N/A	Templeuve	http://www.brasseriedecazeau.be	N/A
Saison Cazeau	Cazeau	Saison	5.0	N/A	Templeuve	http://www.brasseriedecazeau.be	N/A
Tournay de Noel	Cazeau	Kerstbier amber ale	8.2	N/A	Templeuve	http://www.brasseriedecazeau.be	N/A
Brussels Triple	Brouwers van de Grote Markt	Tripel	7.5	N/A	Brussel	http://www.les-brasseurs.com/nl/info.html	N/A
Brugse Zot Blond	De Halve Maan	Blond	6.0	23.0	Brugge	https://www.halvemaan.be/	N/A
Brugse Zot Dubbel	De Halve Maan	Dubbel abdij	7.5	N/A	Brugge	https://www.halvemaan.be/	N/A
Con Domus	Domus	Pils	5.0	N/A	Leuven	https://domusleuven.be/	N/A
Nostra Domus	Domus	Amber ale	5.8	N/A	Leuven	https://domusleuven.be/	N/A
Nen Engel	Domus	Donker	7.0	N/A	Leuven	https://domusleuven.be/	N/A
Meneer	De Schuur	Blonde ale	7.5	N/A	Linden	https://www.brouwerijdeschuur.info/	N/A
Nikolaas Tripel	De Schuur	Tripel	9.0	N/A	Linden	https://www.brouwerijdeschuur.info/	N/A
Bruin	De Schuur	Sterke ale	7.5	N/A	Linden	https://www.brouwerijdeschuur.info/	N/A
Ultra ambree	Scassenes	Amber ale	7.0	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
Ultra Blonde	Scassenes	Sterke ale blond	8.0	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
Ultra fraiche	Scassenes	Laagalcoholisch blond	3.5	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
Ultra soif	Scassenes	Blonde ale	5.0	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
Ultramour	Scassenes	Fruitbier frambozen	5.0	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
Ultra delice	Scassenes	Sterke ale donker	8.0	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
Ultrabrune	Scassenes	Sterke ale donker	10.0	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
Cookie Beer	Scassenes	Sterke ale	8.0	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
Archiduc de Nivelles	Scassenes	Kruidenbier	7.0	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
La Penneffoise	Scassenes	nbekend - Unknown - Inconnu	8.0	N/A	Ecaussinnes d'Enghien	https://www.brasseriescassenes.be/	N/A
Super des Fagnes Blond	Fagnes	Blonde ale	7.5	N/A	Mariembourg-Couvin	https://www.brasseriedesfagnes.com/	N/A
Super des Fagnes Brune	Fagnes	Dubbel abdij	7.5	N/A	Mariembourg-Couvin	https://www.brasseriedesfagnes.com/	N/A
Super des Fagnes Griottes	Fagnes	Fruitbier	4.8	N/A	Mariembourg-Couvin	https://www.brasseriedesfagnes.com/	N/A
Marckloff Ambrée	La Brasserie du Château de Durbuy	Pale Ale	6.5	N/A	Durbuy	N/A	N/A
Sctch 1920	Brussels Beer Project	Scotch Ale	8.8	N/A	Brussel	http://beerproject.be/?lang=nl	N/A
Blond	Gaverhopke	Tripel	8.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	N/A
Kriek	Gaverhopke	Fruitbier krieken	7.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	N/A
Paasbier	Gaverhopke	Seizoensbier	8.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	No longer in production
Kerstbier	Gaverhopke	Kerstbier donker	8.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	N/A
Bruin	Gaverhopke	Donker	8.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	N/A
Bruin 12	Gaverhopke	Donker	12.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	N/A
Spcy Gose	Brussels Beer Project	Sour	4.0	15.0	Brussel	http://beerproject.be/?lang=nl	N/A
Wntr Infsn	Brussels Beer Project	California Common	4.8	35.0	Brussel	http://beerproject.be/?lang=nl	N/A
Portal	Atrium	IPA	4.5	14.0	Marche-en-Famenne	https://www.brasserieatrium.be/	N/A
Rorcal	La Source	Barleywine	16.0	N/A	Brussel	https://www.lasourcebeer.be/	N/A
Sunburn	La Source	Sour	8.2	N/A	Brussel	https://www.lasourcebeer.be/	N/A
Double Blonde	Gigi	Blond	1.2	N/A	Gérouville	http://www.brasseriegigi.eu/cadre.htm	N/A
EKLA	Imprimerie	Pils	5.0	N/A	Ukkel	N/A	No longer in production
Vandenheuvel Double Export	Imprimerie	Pils	6.4	N/A	Ukkel	N/A	No longer in production
Stout Vandenheuvel	Imprimerie	Stout	5.8	N/A	Ukkel	N/A	No longer in production
Blanche de Saint Job	Imprimerie	nbekend - Unknown - Inconnu	4.5	N/A	Ukkel	N/A	No longer in production
Dindon	Lautenne	Ale	7.0	N/A	Lautenne-Surice	N/A	No longer in production
Mousse de Toernich	Millevertus	Ale	5.5	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Blanchette de Toernich	Millevertus	Witbier	5.0	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Toernichoise	Millevertus	Amber ale	6.5	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Saint Denis	Millevertus	Sterke ale	7.5	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Fffado	Millevertus	Saison	5.0	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Blanchette de Lorraine	Millevertus	Fruitbier	5.0	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Spelziale	Millevertus	Speciaal granenbier spelt	4.0	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Bella Mère	Millevertus	Ale	6.5	37.0	Toernich-Arlon	https://www.millevertus.be/	N/A
Douce Brunette	Millevertus	Ale	7.0	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Mere Superieure	Millevertus	Tripel	9.0	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Coperes Beer	Millevertus	Sterke ale	9.0	N/A	Toernich-Arlon	https://www.millevertus.be/	No longer in production
L'Amarante	Millevertus	Kruidenbier	7.5	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Toernichoise Fumée	Millevertus	Amber ale	6.5	N/A	Toernich-Arlon	https://www.millevertus.be/	N/A
Sint-Honore Blond	Old Bailey - in faling	Sterke ale blond	8.5	N/A	Sint-Eloois-Winkel	N/A	No longer in production
Sint-Honore Bruin	Old Bailey - in faling	Sterke ale donker	8.5	N/A	Sint-Eloois-Winkel	N/A	No longer in production
Sint Canarus Tripel	Sint-Canarus	Tripel	7.5	N/A	Gottem	http://www.sintcanarus.be/	N/A
Potteloereke	Sint-Canarus	Sterke ale	8.0	N/A	Gottem	http://www.sintcanarus.be/	N/A
Willy Kriegel	Sint-Canarus	nbekend - Unknown - Inconnu	7.0	N/A	Gottem	http://www.sintcanarus.be/	N/A
Zinnebir	De la Senne	Blonde ale	6.0	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	N/A
Taras Boulba	De la Senne	Blonde ale	4.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	N/A
Stouterik	De la Senne	Stout	5.0	40.0	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	N/A
Equinox	De la Senne	IPA	8.0	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	N/A
De Liter van Pallieter	Pirlot	Sterke ale	8.0	N/A	Zandhoven	https://www.brouwerijpirlot.be/	N/A
Nen Uts	De Hoevebrouwers	Amber ale	7.0	30.0	Zottegem	https://www.dehoevebrouwers.be/	N/A
Tripel Klok	Boelens	Tripel	8.5	N/A	Belsele	https://www.brouwerijboelens.be/	N/A
Rambo-Rinage	Brasserie du Borinage	Witbier	7.0	27.0	Boussu-Lez-Mons	https://brasserieduborinage.be/	N/A
Kluizeke	Hofbrouwerijke	Sterke ale	8.0	N/A	Beerzel	http://www.thofbrouwerijke.be	N/A
Kameraad Tripel	Scheldebrouwerij	Tripel	8.0	N/A	Meer	https://scheldebrouwerij.com/	N/A
Paus	De Lelie	Sterke ale	8.5	N/A	Vosselaar	http://www.brouwerijdelelie.be/	N/A
Zwalmse Tripel	Proefbrouwerij	Tripel	8.0	N/A	Lochristi	http://www.proefbrouwerij.com	N/A
Ribes	Klondiker	Fruitbier	6.5	N/A	Meulebeke	https://www.huisbrouwerijklondiker.be	N/A
Den Tseut	Den Tseut	Ale	6.5	N/A	Oosteeklo (Assenede)	https://www.huisbrouwerij-dentseut.be/	N/A
Wolf 7	Wolf - vroeger Lupus	Blonde ale	7.4	N/A	Aarschot	https://www.wolfbelgium.com/	N/A
Wolf 8	Wolf - vroeger Lupus	Sterke ale donker	8.5	N/A	Aarschot	https://www.wolfbelgium.com/	N/A
Wolf 9	Wolf - vroeger Lupus	Sterke ale donker	9.0	N/A	Aarschot	https://www.wolfbelgium.com/	N/A
Roodebol	Loterbol	Fruitbier	6.6	N/A	Diest	https://sites.google.com/view/loterbol	N/A
Cuerna	Lupiline	Ale	7.0	N/A	Kuurne	N/A	No longer in production
Noir de Dottignies	De Ranke	Sterke ale	9.0	N/A	Wevelgem	http://www.deranke.be	N/A
Cnudde Bizon	Cnudde	Wilde ale	5.5	N/A	Eine-Oudenaarde	https://brouwerijcnudde.be/	N/A
Cnudde Oudenaards Bruin	Cnudde	Wilde ale	4.7	N/A	Eine-Oudenaarde	https://brouwerijcnudde.be/	N/A
Cuvee De Ranke	De Ranke	Wilde ale	7.0	N/A	Wevelgem	http://www.deranke.be	N/A
Guido	Smisje	Sterke ale	8.0	N/A	Oudenaarde	https://smisje.wordpress.com/	No longer in production
Smisje Speciaal	Smisje	Kruidenbier	10.5	N/A	Oudenaarde	https://smisje.wordpress.com/	No longer in production
Vuuve	Smisje	Witbier	5.0	N/A	Oudenaarde	https://smisje.wordpress.com/	N/A
Smisje Plus, dubbel IPA	Smisje	Dubbele IPA	10.0	N/A	Oudenaarde	https://smisje.wordpress.com/	No longer in production
Wostyntje	Smisje	Donkere ale	7.0	N/A	Oudenaarde	https://smisje.wordpress.com/	N/A
Smisje Kuvee elektrik 979W	Smisje	Sterke ale donker	9.0	N/A	Oudenaarde	https://smisje.wordpress.com/	N/A
Mela	Klondiker	Fruitbier	6.5	N/A	Meulebeke	https://www.huisbrouwerijklondiker.be	N/A
Hopus	Lefebvre	Sterke ale	8.3	N/A	Quenast	https://www.brasserielefebvre.be/nl/	N/A
Steenuilke	De Ryck	Kruidenbier	6.5	N/A	Herzele	https://brouwerijderyck.be/nl/	N/A
Tempelier	Corsendonk	Amber ale	6.0	N/A	Turnhout	https://www.corsendonk.com/nl	N/A
Petit Orval	Orval	Ale	4.5	N/A	Villers-Devant-Orval	https://www.orval.be/nl/page/447-brouwerij-van-orval	N/A
Caper Fumatis (Rookbok)	Alvinne	Rookbier - Smoke beer - Bière fumée	6.7	N/A	Moen/Zwevegem 	https://www.alvinne.com/	N/A
Florentius Fresh Hops Black IPA	HopHemel	IPA	6.2	71.0	Hasselt	https://hophemel.be	N/A
Serafijn Heksemie	Pirlot	Ale	6.2	N/A	Zandhoven	https://www.brouwerijpirlot.be/	N/A
Agrumbocq	Du Bocq	Fruitbier	3.1	N/A	Purnode-Yvoir	http://www.bocq.be	N/A
Waterloo Tripel 7	Waterloo - Brewery Mont-St-Jean	Tripel	7.5	N/A	Waterloo	http://waterloo-beer.com	N/A
Waterloo Double 8 Dark	Waterloo - Brewery Mont-St-Jean	Dubbel abdij	8.5	N/A	Waterloo	http://waterloo-beer.com	N/A
Brussels Fruit Beer PEACHES	Du Bocq	Fruitbier	3.2	N/A	Purnode-Yvoir	http://www.bocq.be	N/A
Brussels Fruit Beer RED FRUIT	Du Bocq	Fruitbier	3.2	N/A	Purnode-Yvoir	http://www.bocq.be	N/A
Brussels Fruit Beer APPLE	Du Bocq	Fruitbier	3.2	N/A	Purnode-Yvoir	http://www.bocq.be	N/A
Rosalinda	Atrium	Grape Ale	7.0	15.0	Marche-en-Famenne	https://www.brasserieatrium.be/	N/A
Zonderik tripel	Zonderik - Columbus Management BVBA	Sterke ale blond	8.0	N/A	Heusden-Zolder	http://www.zonderik.be	N/A
Bruin	Jessenhofke	Ale	7.0	N/A	Kuringen-Hasselt	https://jessenhofke.be/index.html	No longer in production
Maya	Jessenhofke	Blonde ale	6.0	N/A	Kuringen-Hasselt	https://jessenhofke.be/index.html	N/A
Femme Fatale	De Leite	Ale	6.5	N/A	Ruddervoorde	https://www.deleite.be/nl/	N/A
Cuvee St. Antoine Brune	du Flo	Donker	8.0	N/A	Blehen-Hannut	https://www.brasserieduflo.be/	N/A
Cuvee St. Antoine Blonde	du Flo	Blond	8.0	N/A	Blehen-Hannut	https://www.brasserieduflo.be/	N/A
Pierreuse	La Fourmiliere	Sterke ale	8.0	N/A	Barchon	N/A	N/A
Heureuse	La Fourmiliere	Witbier	6.0	N/A	Barchon	N/A	N/A
Cluysenaer	Cluysenaer - Kluizen	Ale	7.0	N/A	Evergem	https://www.cluysenaer.com/	N/A
Zingende Blondine	Gaverhopke	Sterke ale amber	9.8	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	N/A
Koerseklakske	Gaverhopke	Witbier	5.5	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	N/A
Leutigen 12	Gaverhopke	Wilde ale	12.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	N/A
Gigi Speciale	Gigi	Laag alcoholisch	2.5	N/A	Gérouville	http://www.brasseriegigi.eu/cadre.htm	N/A
Unic-bier	Gigi	Laagalcoholisch blond	3.2	N/A	Gérouville	http://www.brasseriegigi.eu/cadre.htm	N/A
Rare Vos	Girardin	Lambik	5.5	N/A	Sint-Ulriks-Kapelle	https://www.girardin1882.be/nl	N/A
Speciale 1900	Haacht	Amber ale	5.0	N/A	Boortmeerbeek	https://haacht.com/nl-BE	N/A
Verno 20	Atrium	Barley Wine	10.5	48.0	Marche-en-Famenne	https://www.brasserieatrium.be/	N/A
Huardis	Nieuwhuys	Witbier	5.2	N/A	Hoegaarden	http://www.nieuwhuys.be/	N/A
Rosdel	Nieuwhuys	Ale	6.5	N/A	Hoegaarden	http://www.nieuwhuys.be/	N/A
Oxymore	Oxymore	Saison	5.0	N/A	Limerlé (Gouvy)	https://www.peripleenlademeure.com/spip.php?rubrique5	N/A
Lustem	Verhuisbrouwerij	Witbier	7.0	N/A	Deurne	https://www.verhuisbrouwerij.eu/	N/A
Trisser	Verhuisbrouwerij	Tripel	7.7	34.0	Deurne	https://www.verhuisbrouwerij.eu/	N/A
Luppoo	Belgoo	Blond	6.5	45.0	 Sint Pieters Leeuw	https://www.belgoobeer.net/	N/A
Magus	Belgoo	Blonde ale	6.5	20.0	 Sint Pieters Leeuw	https://www.belgoobeer.net/	N/A
Maxus	Belgoo	Sterke ale blond	8.1	N/A	 Sint Pieters Leeuw	https://www.belgoobeer.net/	N/A
Forestinne Primoria	B.G.V. sprl	Sterke ale	7.5	N/A	Haillot (Ohay)	N/A	N/A
Forestinne Ambrosia	B.G.V. sprl	Sterke ale	7.5	N/A	Haillot (Ohay)	N/A	N/A
Forestinne Mysteria	B.G.V. sprl	Ale	7.5	N/A	Haillot (Ohay)	N/A	N/A
Forestinne Nordika	B.G.V. sprl	Saison	7.5	N/A	Haillot (Ohay)	N/A	N/A
Totentrekker	Buitenlust	Rood Bruin	5.5	N/A	Kapellen	https://www.buitenlustbier.be/welkom	No longer in production
Buitenlust Dubbel Blond	Buitenlust	Sterke ale	8.5	N/A	Kapellen	https://www.buitenlustbier.be/welkom	N/A
Captain Cooker Manuka Beer	Captain Cooker International VOF	Speciale kruidenbier	5.0	N/A	Gent	http://www.captaincooker.com/	N/A
Nello's blond	De Arend	Blond	7.0	N/A	Hoboken	https://www.brouwerij-de-arend.be/welkom.html	N/A
Patrasche dubbel	De Arend	Sterke ale	8.0	N/A	Hoboken	https://www.brouwerij-de-arend.be/welkom.html	N/A
Leireken Boekweit Blond	Strubbe	Blond	6.0	N/A	Ichtegem	https://www.brouwerij-strubbe.be/nl/home	N/A
Leireken Witte Spelt	Strubbe	Speciaal granenbier	5.0	N/A	Ichtegem	https://www.brouwerij-strubbe.be/nl/home	N/A
Leireken Boekweit Bruin	Strubbe	Speciaal granenbier	6.0	N/A	Ichtegem	https://www.brouwerij-strubbe.be/nl/home	N/A
Leireken Wilde Vruchten	Strubbe	Fruitbier	5.2	N/A	Ichtegem	https://www.brouwerij-strubbe.be/nl/home	N/A
Leireken Dark	Strubbe	Speciaal granenbier	6.0	N/A	Ichtegem	https://www.brouwerij-strubbe.be/nl/home	No longer in production
Leireken Amber	Strubbe	Speciaal granenbier	6.0	N/A	Ichtegem	https://www.brouwerij-strubbe.be/nl/home	No longer in production
Saison van de Bruwer	De la Senne	Saison	5.3	60.0	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	N/A
Rousse de Brabant	John Martin NV	Ale	5.2	N/A	Genval  	https://anthonymartin.be/nl/	N/A
BLONDE DE BRABANT	John Martin NV	Blond	6.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
BLANCHE DE BRABANT	John Martin NV	Witbier	5.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
PILS DE BRABANT	John Martin NV	Pils	5.3	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Spéciale De Brabant	John Martin NV	nbekend - Unknown - Inconnu	5.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Double De Brabant	John Martin NV	nbekend - Unknown - Inconnu	6.5	N/A	Genval  	https://anthonymartin.be/nl/	N/A
TRIPLE DE BRABANT	John Martin NV	Tripel	8.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Bourgogne Des Flandres Bruin	Bourgogne Des Flandres	Rood bruin	5.2	N/A	Brugge	https://www.bourgognedesflandres.be	N/A
Bourgogne des Flandres Blonde	Bourgogne Des Flandres	Blond	6.0	N/A	Brugge	https://www.bourgognedesflandres.be	N/A
Sweet Framboise	Vissenberg	Fruitbier	5.0	N/A	Vremde	https://www.brouwerijvissenberg.be/	N/A
Dominus Dubbel	John Martin NV	Dubbel abdij	6.5	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Dominus Triple	John Martin NV	Tripel	8.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
DOUGLAS CELTIC XXX STRONG	John Martin NV	nbekend - Unknown - Inconnu	12.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Mc Douglas Celtic Super	John Martin NV	nbekend - Unknown - Inconnu	7.9	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Mc Douglas Celtic Red	John Martin NV	Bok	7.9	N/A	Genval  	https://anthonymartin.be/nl/	N/A
DOUGLAS CELTIC BROWN	John Martin NV	Scotch	7.9	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Mc Douglas Celtic Lager	John Martin NV	nbekend - Unknown - Inconnu	5.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Gordon Finest Platinum	John Martin NV	Sterke lager	12.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Gordon Finest Gold	John Martin NV	Sterke lager	10.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Gordon Finest Red	John Martin NV	Amber lager	8.4	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Gordon Finest Silver	John Martin NV	Sterke lager	7.7	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Gordon Finest Scotch	John Martin NV	Scotch	8.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Wènter	Den Toeteler	Strong dark	11.0	N/A	Hoeselt	https://www.toeteler.be/	N/A
White Dreams	Galea Craft Beers	Stout	5.5	N/A	Brasschaat	http://www.galeacraftbeers.be	N/A
Winter Goud	Hof ten Dormaal	Stout	10.5	45.0	Tildonk	https://www.hoftendormaal.com/	N/A
Flippertje	De Stoefers	Blond	7.5	N/A	Kortemark	https://www.brouwerijdestoefers.be/	N/A
Martin's Pale Ale	John Martin NV	Sterke ale	5.8	33.0	Genval  	https://anthonymartin.be/nl/	N/A
John Martin's Blonde Ale	John Martin NV	Blond	6.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Smoked BBQ	De Stoefers	Smoked Beer	5.5	N/A	Kortemark	https://www.brouwerijdestoefers.be/	N/A
Kanye West	Dok Brewing Company	IPA	6.0	N/A	Gent	https://www.dokbrewingcompany.be	N/A
MEXICANA'10 REVOLUCIÓN	John Martin NV	Pils	5.0	N/A	Genval  	https://anthonymartin.be/nl/	N/A
Timmermans Tradition Kriek Retro Lambic	Timmermans	Fruitbier krieken	5.0	N/A	Itterbeek	https://brtimmermans.be/nl/	N/A
Timmermans Warme Kriek	Timmermans	Fruitbier krieken	4.0	N/A	Itterbeek	https://brtimmermans.be/nl/	N/A
Timmermans Strawberry	Timmermans	Fruitbier aardbeien	4.0	N/A	Itterbeek	https://brtimmermans.be/nl/	N/A
Lesage Blond Ale	Lesage	Blond	7.0	N/A	Sint-Niklaas	https://www.lesagebier.be/	N/A
Kempisch Vuur 3 Dubbel	Pirlot	Dubbel abdij	7.5	N/A	Zandhoven	https://www.brouwerijpirlot.be/	N/A
Kempisch Vuur Tripel	Pirlot	Tripel	7.5	N/A	Zandhoven	https://www.brouwerijpirlot.be/	N/A
Kempisch Vuur Winter	Pirlot	Sterke ale	9.0	N/A	Zandhoven	https://www.brouwerijpirlot.be/	N/A
Queue de Charrue Tripel	Vanuxeem	Tripel	9.0	N/A	Ploegsteert	https://www.vanuxeem.com/nl/home	N/A
Queue de Charrue Amber	Vanuxeem	Amber ale	5.5	22.0	Ploegsteert	https://www.vanuxeem.com/nl/home	N/A
Queue de Charrue Bruin	Vanuxeem	Donker	5.4	N/A	Ploegsteert	https://www.vanuxeem.com/nl/home	N/A
Vicaris Tripel	Dilewyns	Tripel	8.5	N/A	Dendermonde	https://www.vicaris.be/nl/de-brouwerij/	N/A
Vicaris Generaal	Dilewyns	Dubbel abdij	8.8	N/A	Dendermonde	https://www.vicaris.be/nl/de-brouwerij/	N/A
Vicardin	Dilewyns	Gueuze	7.0	N/A	Dendermonde	https://www.vicaris.be/nl/de-brouwerij/	N/A
La Trouffette Blonde	Minne	Blonde ale	6.0	32.0	Somme-Leuze	http://www.brasseriedebastogne.be/	N/A
Fromenthine	Battignies	Kruidenbier	5.2	N/A	Battignies	N/A	N/A
Kessel Blond	De Vlier	Blond	7.5	N/A	Holsbeek	https://www.brouwerij-devlier.com/	N/A
Kessel 69	De Vlier	Ale	6.9	N/A	Holsbeek	https://www.brouwerij-devlier.com/	N/A
Gruut Amber	Gruut	Ale	6.6	N/A	Gent	https://www.gruut.be/	N/A
Gruut Blond	Gruut	Blond	5.5	N/A	Gent	https://www.gruut.be/	N/A
Gruut Wit	Gruut	Witbier	5.0	N/A	Gent	https://www.gruut.be/	N/A
Den Herberg Bruin 5.2%	Den Herberg	Ale	5.2	N/A	Buizingen	https://denherberg.be/	N/A
Triest Blond	Den Triest	Blonde ale	6.0	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Triest Dubbel	Den Triest	Dubbel abdij	8.5	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Triest Kriek	Den Triest	Fruitbier krieken	5.0	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Triest X-Mas	Den Triest	Kerstbier donker	8.0	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Triest Tripel	Den Triest	tripel	7.5	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
KesseKapelle	Den Triest	Ale	7.0	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
De Neus	Den Triest	Tripel	7.5	N/A	Kapelle o/d Bos	https://www.dentriest.be/	N/A
Den Bras	Den Tseut	Sterke ale	7.5	N/A	Oosteeklo (Assenede)	https://www.huisbrouwerij-dentseut.be/	N/A
Den Drupneuze	Den Tseut	nbekend - Unknown - Inconnu	8.0	N/A	Oosteeklo (Assenede)	https://www.huisbrouwerij-dentseut.be/	N/A
Den Bier	Den Tseut	Tripel	9.0	N/A	Oosteeklo (Assenede)	https://www.huisbrouwerij-dentseut.be/	N/A
Belle Cies	Den Tseut	Aperitiefbier	10.0	N/A	Oosteeklo (Assenede)	https://www.huisbrouwerij-dentseut.be/	N/A
Den Mulder	Den Tseut	Sterke ale	8.0	N/A	Oosteeklo (Assenede)	https://www.huisbrouwerij-dentseut.be/	N/A
Johannes	De Graal	Ale	6.5	N/A	Brakel	https://degraal.be/	N/A
Betchard Blonde	Tubize	Blond	5.5	N/A	Tubize	https://www.destinationbw.be/nl/fiche/producteur/brasserie-de-tubize-tubize_TFOPRD-1H-000SUC/	No longer in production
Betchard brune	Tubize	Donker	7.0	N/A	Tubize	https://www.destinationbw.be/nl/fiche/producteur/brasserie-de-tubize-tubize_TFOPRD-1H-000SUC/	No longer in production
Kortrijk-Dutsel	Kortrijk-Dutsel	Speciaal granenbier	8.5	N/A	Kortrijk-Dutsel	N/A	N/A
Troubadour Magma	The Musketeers	Tripel IPA	9.0	45.0	Sint-Gillis-Waas	https://www.themusketeers.be/nl/	N/A
