username	preference	disliked
prawlie	['Quadrupel', 'Dubbel', 'Tripel', 'Wilde ale', 'Blond', 'Sterke ale', 'IPA', 'Ale', 'Witbier']	['Witbier', 'Ale']
presario	['Quadrupel', 'Tripel', 'Blond', 'Sterke ale', 'IPA', 'Rood bruin', 'Ale', 'Witbier', 'Sterke ale blond', 'Dubbel abdij', 'Aperitiefbier']	['Fruitbier', 'Donker', 'Pils', 'Amber ale', 'Dubbel abdij']
pressboxjoe	['Rood bruin']	[]
princesslala	['Quadrupel']	[]
probstk	['Dubbel', 'Tripel', 'Blond', 'Donker', 'Saison', 'Sterke ale', 'Rood bruin', 'Amber ale', 'Fruitbier frambozen', 'Dubbel abdij', 'Aperitiefbier']	['Fruitbier', 'Pils']
proc	['Quadrupel']	[]
proesti	['Tripel', 'Blond', 'Donker', 'Ale', 'Amber ale']	[]
profane	['Tripel', 'Ale']	[]
prozacpez	['Amber ale']	[]
ps71	['Sterke ale']	[]
psicodrummer	['Sterke ale']	[]
psieper	['Dubbel']	[]
psilosophy	['Fruitbier', 'Tripel', 'Blond', 'Sterke ale', 'IPA', 'Ale', 'Witbier', 'Amber ale', 'Dubbel abdij']	['Fruitbier', 'Witbier']
psychofab	['Quadrupel']	[]
pubbe	['Quadrupel', 'Blond', 'Donker']	[]
puboflyons	['Quadrupel', 'Dubbel', 'Tripel', 'Rood bruin']	['Witbier']
puggy211	['Amber ale', 'IPA', 'Rood bruin']	[]
pumpmaster	['Amber ale', 'Tripel', 'Sterke ale']	['IPA']
punkrkr27	['Sterke ale']	['Tripel']
punkska101	['Pils', 'Sterke ale', 'Rood bruin']	[]
pushkinwow	['Quadrupel', 'Sterke ale']	[]
putitonmytab	['Tripel']	[]
puzzl	['Quadrupel', 'Blond', 'Tripel', 'Saison', 'Sterke ale', 'Rood bruin', 'Kerstbier', 'Ale', 'Dubbel abdij']	[]
pythonmets	['Quadrupel']	[]
qdog	['Quadrupel']	[]
queenholly	['Sterke ale']	[]
quiznoaz	['Tripel', 'Sterke ale', 'Wheat Beer - Hefeweizen', 'Amber ale', 'Dubbel abdij']	[]
r464	['Quadrupel', 'Tripel', 'Pils', 'Sterke ale', 'Witbier']	[]
rabidbarfly	['Witbier']	['Fruitbier aardbeien']
radagast83	['Quadrupel', 'Tripel', 'Wilde ale', 'Blond', 'Pils', 'Sterke ale', 'Rood bruin', 'Witbier', 'Amber ale']	[]
radiomgb	['Quadrupel', 'Dubbel', 'Tripel', 'Wilde ale', 'Saison', 'Sterke ale', 'Ale', 'Witbier', 'Dubbel abdij']	['Fruitbier', 'Witbier']
radioseer	['Tripel']	[]
rae1984	['Amber ale']	[]
rags2rags	['Sterke ale']	[]
railcat1	['Donker', 'Quadrupel', 'Rood bruin']	[]
raimen175	['Quadrupel']	[]
raindog	['Wilde ale', 'Sterke ale', 'Rood bruin', 'IPA', 'Dubbel abdij']	[]
rajendra82	['Quadrupel', 'Tripel', 'Sterke ale', 'IPA', 'Amber ale', 'Dubbel abdij']	['Rood bruin']
rakkasan	['Witbier']	[]
rallison	[]	['Fruitbier']
ralphdot	['Sterke ale blond', 'Sterke ale']	[]
rampmaster	['Quadrupel', 'Tripel', 'Sterke ale', 'IPA', 'Amber ale', 'Sour', 'Dubbel abdij']	[]
rand	['Tripel', 'Sterke ale', 'IPA', 'Fruitbier krieken', 'Witbier', 'Ale']	['Pils']
randolphjj	['IPA']	[]
randomdude	['Sterke ale']	[]
rane	['Quadrupel', 'Tripel', 'Blond', 'Sterke ale', 'Fruitbier krieken', 'Witbier', 'Amber ale']	[]
raperea	['Sterke ale']	[]
raszputini	['Quadrupel']	[]
ration	['Amber ale', 'Tripel', 'Sterke ale']	[]
rauchbier	['Kruidenbier', 'Tripel', 'Blond', 'Donker', 'Amber', 'Saison', 'Pils', 'Sterke ale', 'Rood bruin', 'Fruitbier krieken', 'Gueuze', 'Ale', 'Speciaal granenbier', 'Sterke ale blond', 'Dubbel abdij']	['Tripel', 'Blond', 'Donker', 'Pils', 'Fruitbier frambozen']
rauchbierlover	['Tripel']	[]
raul	[]	['Pils']
ravidesai	['Tripel', 'Blond', 'Scotch', 'Rood bruin', 'Ale', 'Witbier', 'Amber ale', 'Sterke ale blond']	[]
rayOfBeer	['Tripel']	[]
rayg1	['Amber ale', 'Quadrupel', 'Dubbel abdij', 'Donker']	[]
rayl101	[]	['Rood bruin']
raymondwave	['Quadrupel', 'Dubbel', 'Wilde ale', 'Blond', 'Sterke ale', 'Rood bruin', 'Amber ale']	['Pils', 'Sterke ale']
raymow	['Quadrupel', 'Tripel', 'Sterke ale', 'Witbier', 'Scotch']	[]
rayridgewood	['Tripel']	[]
rbrazell	['Rood bruin', 'Aperitiefbier']	[]
rcasta	['Quadrupel', 'Blond', 'Pils', 'Sterke ale', 'Rood bruin', 'Fruitbier krieken']	['Witbier']
rcweir	['Tripel', 'Sterke ale', 'Rood bruin']	[]
rdawson321	['Dubbel abdij']	[]
rdelljh	['Rood bruin', 'Tripel', 'Sterke ale', 'Dubbel abdij']	[]
rds	['Quadrupel', 'Dubbel', 'Tripel', 'Blond', 'Sterke ale', 'Amber ale', 'Dubbel abdij']	[]
reakt	['Quadrupel', 'Sterke ale amber', 'Tripel', 'Blond', 'Wilde ale', 'Donker', 'Sterke ale', 'Rood bruin', 'Ale', 'Witbier', 'Sterke ale blond', 'Aperitiefbier']	['Stout', 'Fruitbier']
realale420	['Scotch']	[]
realbeeronly	[]	['Pils']
realization	['Sterke ale']	[]
reapermedic	['Witbier']	[]
rebelbrewer	['Tripel', 'Donker', 'Sterke ale', 'IPA', 'Rood bruin']	[]
redave	['Sterke ale', 'IPA']	[]
reddragon	['Blond']	[]
reddude3000	['Fruitbier aardbeien']	[]
rederic	['Fruitbier', 'Tripel', 'Blond', 'Wilde ale', 'Saison', 'Sterke ale', 'IPA', 'Fruitbier krieken', 'Kerstbier', 'Ale', 'Dubbel abdij']	['Witbier', 'Sterke ale', 'Donker']
redeyeloon	['Quadrupel']	[]
redgold07	['Tripel', 'Sterke ale']	[]
redlem	['Quadrupel', 'Fruitbier', 'Tripel', 'Sterke ale', 'Rood bruin', 'IPA', 'Witbier', 'Amber ale']	[]
redlight	['Fruitbier', 'Quadrupel', 'Tripel', 'Blond', 'Donker', 'Pils', 'Sterke ale', 'Rood bruin', 'Gueuze', 'Ale', 'Witbier', nan, 'Dubbel abdij']	['Ale']
redmosquito	['Quadrupel', 'Sterke ale', 'Aperitiefbier']	[]
rednapx3	['Sterke ale']	[]
reebtogi	['Quadrupel', 'Dubbel', 'Tripel', 'Blond', 'Wilde ale', 'Donker', 'Pils', 'Sterke ale', 'Ale', 'Sterke ale blond', 'Dubbel abdij']	['Fruitbier', 'Sterke ale amber', 'Sterke ale', 'Aperitiefbier']
reeljob	['Witbier']	[]
rejtable	['Amber ale', 'Quadrupel', 'Sterke ale', 'IPA']	[]
renffisch	['Fruitbier', 'Sterke ale', 'Fruitbier aardbeien', 'Rood bruin', 'Witbier', 'Scotch']	[]
reserva	['IPA']	[]
restless7	['Quadrupel', 'IPA']	[]
resulin	['Sterke ale']	[]
rette	['Tripel']	[]
reverendj	['Tripel', 'Sterke ale']	[]
rgrep	['Quadrupel', 'Tripel', 'Scotch', 'Saison', 'Sterke ale', 'Rood bruin', 'Amber ale']	['Tripel']
rhapsouldize	['Amber ale', 'Sterke ale']	[]
rich42	['Quadrupel']	[]
richardtempura	['Quadrupel', 'IPA']	[]
richc83	['Sterke ale']	[]
richlikebeer	['Quadrupel', 'Sterke ale amber', 'Tripel', 'Ale', 'Amber ale']	[]
ricke	['Quadrupel', 'Tripel', 'Rood bruin', 'Kerstbier', 'Gueuze', 'Witbier']	['Fruitbier krieken', 'Fruitbier']
rickgordon	['Quadrupel', 'Fruitbier', 'Tripel', 'Blond', 'Sterke ale amber', 'Donker', 'Saison', 'Sterke ale', 'Rood bruin', 'Gueuze', 'Witbier', 'Amber ale', 'Dubbel abdij', 'Aperitiefbier']	['Fruitbier', 'Pils', 'Tripel', 'Low Alcoholic Beer']
riordan93	['Quadrupel']	[]
riversideAK	['Scotch', 'Sterke ale amber', 'Sterke ale', 'IPA']	[]
rjglory	['Quadrupel', 'Sterke ale']	[]
rkearney	['Tripel']	[]
rkn65	[]	['Pils']
rlaw	['Rood bruin']	[]
rlgk	['Quadrupel', 'Fruitbier', 'Tripel', 'Blond', 'Sterke ale donker', 'Donker', 'Scotch', 'Sterke ale', 'Rood bruin', 'Fruitbier krieken', 'Gueuze', 'Ale', 'Witbier', 'Amber ale', 'Sterke ale blond', 'Dubbel abdij', 'Aperitiefbier']	['Ale']
rlxx	['Quadrupel', 'Tripel', 'Donker']	[]
rmalloy	['Amber ale', 'Quadrupel', 'Sterke ale', 'Rood bruin']	['Tripel']
rman18	['Sterke ale']	[]
rmasa	['Amber ale', 'Quadrupel', 'Tripel']	[]
rmuller	['Amber ale']	[]
rmussman	['Quadrupel', 'Tripel', 'Sterke ale', 'IPA']	['Amber ale']
robbier	['Sterke ale']	[]
robertjm	['Quadrupel', 'Rood bruin', 'Tripel', 'Dubbel abdij']	['Pils']
robertsreality	['Quadrupel', 'Tripel', 'Sterke ale', 'Witbier', 'Amber ale', 'Dubbel abdij']	['Saison', 'Sterke ale']
robforbes	['Quadrupel', 'Wilde ale', 'Donker', 'Sterke ale', 'IPA', 'Dubbel abdij']	[]
robiannelli	['Sterke ale']	['Pils']
robinvboyer	['Fruitbier', 'Quadrupel', 'Tripel', 'Blond', 'Dubbel', 'Sterke ale', 'Rood bruin', 'IPA', 'Scotch']	['Fruitbier']
robklg	['Dubbel abdij']	[]
rocbyter	['Tripel', 'Donker', 'Sterke ale', 'Rood bruin', 'IPA', 'Dubbel abdij']	['Tripel']
rockwell	['Tripel']	[]
rodenbach99	['Quadrupel', 'Wilde ale', 'Tripel', 'Donker', 'Pils', 'Sterke ale', 'Kerstbier', 'Gueuze', 'Dubbel abdij']	['Rood bruin', 'IPA']
roder60	['Wilde ale', 'Tripel', 'Sterke ale', 'Rood bruin', 'Witbier', 'Ale', 'Sterke ale blond']	[]
rodgers004	['Quadrupel', 'Tripel']	[]
rodolito	[]	['Donker']
roebuck	['Pils', 'Sterke ale']	[]
rogueman	['Quadrupel']	[]
rollinsr	['Witbier']	[]
romeogolf	['Sterke ale']	[]
ronaldtheriot	['Tripel', 'Pils']	[]
rondphoto	['Quadrupel', 'Tripel', 'Saison', 'Sterke ale', 'Rood bruin', 'Amber ale', 'Dubbel abdij']	[]
roomtempbeer	['Fruitbier', 'Quadrupel', 'Tripel', 'Blond', 'Sterke ale', 'Rood bruin']	[]
rosebud	['Amber ale', 'Blond', 'Sterke ale']	[]
rosenbergh	['Dubbel', 'Tripel', 'Blond', 'Wilde ale', 'Donker', 'Scotch', 'Sterke ale', 'Fruitbier krieken', 'Witbier', 'Amber ale', 'Sterke ale blond', 'Dubbel abdij', 'Aperitiefbier']	['Fruitbier', 'Dubbel abdij', 'Pils', 'IPA']
ross	['Fruitbier', 'Quadrupel', 'Tripel', 'Saison', 'Sterke ale', 'Rood bruin', 'IPA', 'Dubbel abdij']	[]
rotjoch	['Blond', 'Gueuze']	[]
rougeau13	['Quadrupel', 'Tripel', 'Wilde ale', 'Scotch', 'Sterke ale', 'Rood bruin', 'IPA', 'Fruitbier krieken', 'Amber ale', 'Sterke ale blond']	['Fruitbier aardbeien']
rozsoma	['Sterke ale']	[]
rpattinson	['Tripel', 'Dubbel abdij']	[]
rpjonesga	['Amber ale']	[]
rsans	['Sterke ale']	[]
rsistare	['Quadrupel']	[]
rsmeds	['Quadrupel', 'Blond']	[]
rsyemmr	['Tripel', 'Sterke ale']	[]
rubbishystuff	['Quadrupel', 'Dubbel', 'Tripel', 'Donker', 'Sterke ale']	[]
rudik	['Quadrupel']	[]
rudolf	['Quadrupel', 'Tripel', 'Blond', 'Rood bruin', 'IPA', 'Gueuze', 'Amber ale', 'Dubbel abdij']	['Pils']
ruggedman	['Amber ale', 'Sterke ale blond', 'Tripel', 'Sterke ale']	[]
run20six2	['Quadrupel', 'Sterke ale']	[]
runaway	['Dubbel abdij']	[]
runwithit76	[]	[]
ruskiimperial	[]	['Fruitbier']
russwbeck	['Blond', 'Dubbel abdij']	['Sterke ale']
ruyehara88	['Tripel']	[]
rw4244	['Amber ale', 'Sterke ale']	[]
rwasson	['Sterke ale']	[]
rwgould	['Amber ale', 'Dubbel', 'Sterke ale', 'Donker']	[]
rwilcox42	['Sterke ale']	[]
ryan	['Quadrupel', 'Kruidenbier', 'Tripel', 'Wilde ale', 'Blond', 'Sterke ale', 'Rood bruin', 'Fruitbier krieken', 'Gueuze', 'Ale', 'Dubbel abdij']	[]
ryananderson	['Dubbel', 'Tripel']	[]
ryaneq	['Blond']	[]
ryanfolty	['Amber ale', 'Quadrupel', 'Tripel', 'Donker']	[]
ryanknock	['Tripel', 'Ale', 'Rood bruin']	['Tripel']
rybowen	['Quadrupel']	[]
rzaxxx	['Sterke ale']	[]
sabbac	['Quadrupel']	[]
sagatrap	['Amber ale']	[]
salvador	['Sterke ale']	[]
sammy3D	['Quadrupel', 'Tripel', 'Sterke ale', 'Amber ale', 'Dubbel abdij']	[]
samuelsmithman	['Quadrupel']	[]
sanmiguel	[]	['IPA']
santos999	['Quadrupel', 'Blond', 'Rood bruin', 'Witbier', 'Amber ale']	[]
satan165	['Quadrupel', 'Tripel', 'Blond', 'Donker', 'IPA', 'Dubbel abdij']	[]
satanda	['Tripel']	['Fruitbier']
sativadreams	['Quadrupel']	[]
sauceyhops	['Sterke ale']	[]
savitska	['Witbier']	[]
savnac	['Quadrupel', 'Tripel', 'Sterke ale', 'IPA', 'Rood bruin']	[]
saxo	['Quadrupel', 'Fruitbier', 'Tripel', 'Blond', 'Wilde ale', 'Sterke ale', 'Rood bruin', 'Tripel hop amber', 'Fruitbier krieken', 'Gueuze', 'Witbier', 'Ale', 'Amber ale', 'Dubbel abdij', 'Aperitiefbier']	['Pils', 'Sterke ale', 'Fruitbier aardbeien']
sayravai	['Wilde ale', 'Kerstbier', 'Amber ale', 'Sterke ale blond', 'Dubbel abdij', 'Aperitiefbier', 'Sterke ale donker', 'Donker', 'Sterke ale', 'Witbier', 'Fruitbier', 'Kruidenbier', 'Saison', 'Pils', 'IPA', 'Fruitbier krieken', 'Gueuze', 'Ale', 'Quadrupel', 'Blond', 'Tripel', 'Rood bruin']	['Fruitbier', 'Tripel', 'Donker', 'Pils', 'Sterke ale', 'Donker abdij', 'Gueuze', 'Witbier']
sblakey	['Rood bruin']	[]
sbroome	['Quadrupel']	[]
sc0ttyd0g	['Tripel', 'Sterke ale', 'Rood bruin']	[]
scania	['Amber ale']	[]
scanman	['Witbier']	[]
scanovajr	['Tripel', 'Blond', 'Sterke ale', 'IPA', 'Ale', 'Witbier', 'Amber ale', 'Sterke ale blond', 'Dubbel abdij']	[]
scarletfire65	['Quadrupel', 'Donker', 'Sterke ale', 'Rood bruin', 'Amber ale', 'Dubbel abdij']	[]
schepers	['Amber ale', 'Quadrupel']	[]
schneidc	[]	[]
schuimkroaat	['Kruidenbier', 'Tripel', 'Sterke ale donker', 'Blond', 'Sterke ale amber', 'Pils', 'Sterke ale', 'Speciaal granenbier', 'Ale', 'Sterke ale blond', 'Dubbel abdij']	['Fruitbier krieken', 'Fruitbier', 'Sterke ale']
scoobysnak	['Amber ale', 'Tripel']	[]
scooterling	['Rood bruin']	[]
scope	['Sterke ale']	[]
scotch4281	['Dubbel abdij']	[]
scotchzi	['Sterke ale']	[]
scoth	['Tripel', 'Sterke ale']	[]
scottlandk	['Quadrupel']	[]
scottw86	['Quadrupel', 'Tripel', 'Sterke ale', 'Dubbel abdij']	[]
scotty	['Amber ale', 'Sterke ale blond', 'Tripel', 'Sterke ale']	['Fruitbier']
scraff	['Tripel', 'Sterke ale', 'Dubbel abdij']	[]
screwball	['Quadrupel', 'Sterke ale amber', 'Tripel', 'Donker', 'Sterke ale', 'Rood bruin', 'Dubbel abdij']	['Pils']
scrizzz	['Fruitbier', 'Quadrupel', 'Wilde ale', 'Tripel', 'Sterke ale amber', 'Sterke ale', 'Rood bruin', 'IPA', 'Amber ale', 'Dubbel abdij']	['Fruitbier']
scts18	['Rood bruin']	[]
sdmmb	['Tripel']	[]
sdriessen	['Quadrupel', 'Saison', 'Sterke ale', 'Rood bruin', 'Fruitbier krieken', 'Witbier', 'Dubbel abdij']	['Sterke ale']
seamus77	['Amber ale', 'Tripel']	[]
sebletitje	['Honingbier', 'Kerstbier', 'Amber ale', 'Dubbel abdij', 'Sterke ale donker', 'Donker', 'Sterke ale', 'Witbier', 'Fruitbier', 'Kerstbier blond', 'Pale Ale', 'Kruidenbier', 'Pils', 'Ale', 'Fruitbier frambozen', 'Quadrupel', 'Sterke ale amber', 'Tripel', 'Blond']	['Fruitbier', 'Tripel', 'Donker', 'Sterke ale', 'Low Alcoholic Beer']
seke	['Amber ale']	[]
sepia5	['Dubbel abdij']	[]
sergelutaba	['Tripel', 'Sterke ale', 'Dubbel abdij']	[]
sersdf	['Quadrupel', 'Tripel', 'Blond', 'Sterke ale', 'Rood bruin', 'Amber ale']	['Rood bruin']
serve	['IPA']	[]
seta18	['Quadrupel', 'Sterke ale']	[]
sethdude	['Amber ale', 'Quadrupel']	[]
seymour	['Rood bruin', 'Ale', 'Sterke ale']	['Blond']
seynie	['Amber ale']	[]
sfhc21	['Amber ale']	[]
sfhodense	['Kerstbier blond', 'Tripel', 'Wilde ale', 'Donker', 'Fruitbier aardbeien', 'Wheat Beer - Hefeweizen', 'Rood bruin', 'IPA', 'Kerstbier', 'Witbier', 'Scotch', 'Dubbel abdij']	['Fruitbier', 'Blond', 'Pils', 'Rood bruin', 'Witbier']
sfontain	['Quadrupel']	[]
shadey	['Quadrupel', 'Tripel', 'Donker', 'Sterke ale', 'IPA', 'Rood bruin']	[]
shaeffbser	['Tripel']	[]
shakespeare33	['Tripel']	['Witbier']
shalloWMeans	['Donker']	[]
shanepardue	['Sterke ale']	[]
shanereid	['Sterke ale']	[]
sheatripper	['Tripel', 'Ale', 'Sterke ale']	[]
shendrix	['Blond', 'Sterke ale']	['Fruitbier']
sherm1016	['Wilde ale']	[]
shigadeyo	['Sterke ale blond', 'Sterke ale', 'Witbier']	[]
shintriad	['Amber ale', 'Sterke ale', 'Rood bruin']	[]
shmupi	['IPA']	[]
shoeshineboy	['Quadrupel', 'Tripel', 'Sterke ale', 'Rood bruin', 'Amber ale']	[]
shorlin	['Amber ale', 'Ale']	['Fruitbier krieken']
shotgun1431	['Sterke ale']	[]
shoulderbroken	['Sterke ale', 'Dubbel abdij']	[]
shp555	['Fruitbier', 'Quadrupel', 'Tripel', 'Sterke ale', 'Rood bruin']	['Fruitbier']
shrubber85	['Quadrupel', 'Fruitbier', 'Tripel', 'Wilde ale', 'Dubbel', 'Donker', 'Sterke ale', 'Wheat Beer - Hefeweizen', 'Rood bruin', 'Fruitbier krieken', 'Kerstbier', 'Gueuze', 'Witbier', 'Ale', 'Scotch', 'Dubbel abdij']	['Pils', 'Rood bruin', 'IPA', 'Low Alcoholic Beer', 'Witbier']
sigh_borg	['Dubbel abdij']	[]
sigma23	['Tripel', 'Sterke ale', 'Rood bruin']	[]
simbasa	['Dubbel abdij']	[]
simonbilyk	['Tripel']	[]
simoneopazz	['Amber ale', 'Quadrupel', 'Tripel', 'Donker']	[]
sinjoor41	['Tripel']	[]
sinkas	['Quadrupel', 'Tripel', 'Sterke ale', 'Blond']	[]
sinkr	['Quadrupel']	[]
sinte	['Sterke ale blond', 'Tripel']	[]
sirPino	['Fruitbier', 'Tripel', 'Blond', 'Sterke ale', 'Ale']	['Fruitbier']
sirpsycho	['Tripel', 'Witbier']	[]
sirsirus	['Sterke ale', 'IPA']	[]
siscu	['Ale']	[]
sistinas	['Amber ale']	[]
sixfootsix	['Quadrupel']	[]
sixtycg	['Tripel']	[]
sja14	['Tripel', 'Sterke ale']	[]
sjolles85	['Quadrupel', 'Sterke ale']	[]
ska	['Tripel', 'Donker', 'Sterke ale', 'Witbier', 'Amber ale']	[]
skaughty	['Quadrupel', 'Wilde ale', 'Tripel', 'Donker', 'Sterke ale', 'Rood bruin', 'Ale', 'Amber ale', 'Aperitiefbier']	[]
skibumphishead	['Tripel']	['Fruitbier']
skmikeg	[]	[]
skoisirius	['Fruitbier', 'Quadrupel', 'Tripel', 'Ale', 'Scotch']	['Rood bruin']
skoll	['Amber ale', 'Sterke ale']	[]
skortila	"[""Gerstewijn - Barley wine - vin d'orge"", 'Belgische ale', 'Bock', 'Strong blond', 'Speciaal granenbier', 'Amber ale', 'Sterke ale blond', 'Dubbel abdij', 'Donker', 'Sterke ale', 'Witbier', 'Fruitbier', 'Kruidenbier', 'Stout', 'Saison', 'Pils', 'Gueuze', 'Ale', 'Fruitbier frambozen', 'Quadrupel', 'Dubbel', 'Tripel', 'Blond', 'Sterke ale amber']"	['Fruitbier', 'Kruidenbier', 'Blond', 'Pils', 'Sterke ale', 'Low Alcoholic Beer', 'Scotch']
slang	['Tripel', 'Blond']	[]
slayer02348	['Quadrupel']	[]
slcbrewer	['Rood bruin']	[]
sleepdirt	['Sterke ale']	[]
sleepingbear	['Tripel']	[]
sleepylopes	['Quadrupel', 'Blond', 'Sterke ale', 'IPA']	[]
sleestak	['Donker', 'Tripel', 'Rood bruin']	[]
slemmert	['Blond']	[]
sliffy	['Quadrupel', 'Blond', 'Sterke ale', 'Rood bruin', 'Ale', 'Amber ale']	[]
slimchill	['Quadrupel', 'Tripel', 'Rood bruin']	['Pils']
slimjim	['Tripel']	[]
slimspady	['Sterke ale']	[]
slimweebs	['Tripel']	[]
slinkymello	['Sterke ale', 'Rood bruin']	[]
slitcher	['Quadrupel']	[]
sloth	['Dubbel', 'Blond', 'Scotch', 'Sterke ale', 'IPA', 'Ale', 'Amber ale']	[]
slowrunner77	['Wilde ale']	['Rood bruin']
sm89walt	['Quadrupel', 'Blond', 'Sterke ale', 'Rood bruin', 'Witbier', 'Amber ale', 'Fruitbier frambozen', 'Dubbel abdij']	[]
smartlung	['Fruitbier', 'Tripel', 'Sterke ale']	[]
smashed420	['Quadrupel']	[]
smcd	['Amber ale', 'Lambiek', 'Tripel']	['Fruitbier krieken', 'Fruitbier']
smcolw	['Quadrupel']	[]
smhncabot	['Quadrupel', 'Sterke ale', 'IPA']	[]
smith4498	['Quadrupel', 'Wilde ale', 'Tripel', 'Sterke ale donker', 'Saison', 'Sterke ale', 'IPA', 'Rood bruin', 'Gueuze', 'Dubbel abdij']	['Sterke ale']
smooch	['Aperitiefbier']	[]
smoosh	['Tripel', 'Ale', 'Sterke ale']	[]
snakeoilpete	['Sterke ale']	[]
sneagrams3	['Quadrupel', 'Tripel', 'Pils', 'Sterke ale', 'Rood bruin', 'Ale', 'Witbier', 'Amber ale', 'Dubbel abdij']	[]
snook91901	['Quadrupel']	[]
snoot	['Amber ale', 'Quadrupel', 'Tripel', 'Sterke ale']	[]
snowden719	['Tripel', 'Sterke ale']	[]
socaltay	['Sterke ale']	[]
soccer290	['Quadrupel', 'Tripel', 'Sterke ale']	[]
socoguzzler	['Tripel']	[]
softale	['Quadrupel', 'Sterke ale']	[]
sojifio	['Sterke ale']	[]
solidfunk	['Amber ale', 'Tripel', 'Sterke ale']	[]
solifugid	['Rood bruin']	[]
sonsteng	['Sterke ale']	[]
sound67	['Sterke ale', 'Dubbel abdij']	[]
southamptonsam	['Quadrupel', 'Tripel']	[]
soyorganic	['Tripel', 'Sterke ale']	[]
spanky167	['Tripel', 'Dubbel abdij']	[]
sparkster	['Tripel']	[]
spatocks	['Tripel']	[]
spector	['Quadrupel', 'Wilde ale', 'Tripel', 'Sterke ale', 'Scotch']	[]
spinnyone22	['Sterke ale']	[]
spkevin	['Quadrupel', 'Tripel', 'Donker', 'Sterke ale', 'IPA', 'Dubbel abdij']	[]
spkldhenlvr24	['Amber ale', 'Quadrupel', 'Sterke ale', 'IPA']	[]
spoon816	['Quadrupel']	[]
spporras	['Sterke ale blond']	[]
sprinkle	['Sterke ale']	[]
spud1987	['Amber ale', 'Tripel']	[]
spydog	['Donker']	[]
ssalois	['Quadrupel']	[]
sseb69	['Sterke ale']	[]
ssurp	['Sterke ale']	['Rood bruin']
staldor	['Dubbel']	[]
stangger	['IPA']	['IPA']
stankenk	['Sterke ale blond', 'Tripel']	[]
staplerz	['Sterke ale']	[]
starfireming	['Sterke ale']	[]
stas1023nj	['Quadrupel']	[]
stdavid	[]	[]
steaky	['Witbier']	[]
steeleliver	['Tripel']	[]
steelhead3686	['Sterke ale', 'Donker']	[]
stef	['Quadrupel']	[]
stef7321	['Quadrupel', 'Tripel']	[]
stefanberggren	['Tripel']	[]
stefanje	['Amber ale', 'Tripel', 'Sterke ale']	[]
stefannilssons	['Tripel']	['Pils']
stefli99	['Quadrupel']	[]
stegosaurus	['Fruitbier', 'Tripel', 'Wilde ale', 'Blond', 'Donker', 'Saison', 'Pils', 'Sterke ale', 'IPA', 'Ale', 'Witbier', 'Dubbel abdij']	['Scotch']
stephen louis	['Tripel']	[]
steve23mj	['Wilde ale', 'Tripel', 'Ale', 'Scotch']	[]
stevec	['Sterke ale']	[]
steview	['Quadrupel', 'Tripel', 'Sterke ale', 'Rood bruin', 'Aperitiefbier']	[]
stfrancis	['Amber ale', 'Tripel', 'Rood bruin']	[]
stic	['Quadrupel', 'Tripel', 'Blond', 'Donker', 'Sterke ale', 'Ale', 'Witbier', 'Dubbel abdij']	[]
stiffy42j	['Sterke ale']	[]
stison42	['Tripel']	[]
stobbe74	['Fruitbier', 'Tripel', 'Sterke ale', 'Witbier']	['Fruitbier', 'Pils', 'Wheat Beer - Hefeweizen', 'Blond']
stonesour	['Rood bruin']	[]
stormking	['Sterke ale']	[]
stouby	['Fruitbier', 'Kruidenbier', 'Tripel', 'Blond', 'Donker', 'Pils', 'Sterke ale', 'Rood bruin', 'Witbier', 'Fruitbier frambozen', 'Dubbel abdij']	['Fruitbier', 'Donker']
stoutbiiliards	['Amber ale']	[]
stoutchap	['Tripel', 'Sterke ale']	['Sterk Blond']
stoutfellow2	['Amber ale']	[]
strangaj	['Tripel', 'Witbier']	[]
stravale	['Scotch', 'Quadrupel', 'Dubbel abdij']	['Fruitbier aardbeien']
strings	['Quadrupel', 'Pils', 'Sterke ale']	[]
strowlands8	['Quadrupel', 'Blond', 'IPA']	[]
stubby	['Quadrupel', 'Dubbel', 'Tripel', 'Sterke ale', 'Rood bruin', 'Dubbel abdij']	[]
stuckmash	['Sterke ale']	[]
studhamster	['Quadrupel']	[]
suddenlyissoon	['Sterke ale']	[]
suedehead288	['Pils']	[]
sulawang	['Sterke ale amber', 'Sterke ale']	[]
sunevdj	['Quadrupel', 'Kerstbier blond', 'Tripel', 'Blond', 'Dubbel', 'Donker', 'Sterke ale', 'IPA', 'Rood bruin', 'Ale', 'Dubbel abdij']	[]
sunnyridge	['Tripel']	[]
suorama	['Blond', 'Dubbel abdij']	[]
superg22	['Sterke ale']	[]
superspak	['Quadrupel', 'Tripel', 'IPA', 'Rood bruin']	[]
suprchunk	['Quadrupel', 'Dubbel', 'Tripel', 'Blond', 'Sterke ale', 'IPA', 'Rood bruin', 'Tripel hop amber', 'Fruitbier krieken', 'Ale', 'Vlaams roodbruin', 'Dubbel abdij']	['Blond', 'Sterke ale']
suurjuust	['Quadrupel', 'Tripel']	[]
suzquaffs	['Sterke ale amber']	[]
sw	['Fruitbier']	[]
swanmann	['Amber ale', 'Sterke ale amber', 'Witbier']	[]
sweetnickyd	['Quadrupel']	[]
swillguzzler99	['Quadrupel']	[]
swirl	[]	[]
swiseman	['Tripel', 'Dubbel abdij']	[]
swooper	['Quadrupel', 'Dubbel', 'Tripel', 'Blond']	[]
