beer_name	username	taste_rating
Rodenbach Grand Cru	asheft	9
Rodenbach Grand Cru	iam	9
Rodenbach Grand Cru	JadoreBlanche	8
Rodenbach Grand Cru	jerc	4
Rodenbach Grand Cru	Dorwart	8
Rodenbach Grand Cru	Beer Snob	8
Rodenbach Grand Cru	Radek Kliber	8
Rodenbach Grand Cru	Malakin	4
Rodenbach Grand Cru	fly	10
Rodenbach Grand Cru	Burner	7
Rodenbach Grand Cru	Eyedrinkale	7
Rodenbach Grand Cru	joeycapps	9
Rodenbach Grand Cru	Emil	10
Rodenbach Grand Cru	Hunsell	5
Rodenbach Grand Cru	maeib	8
Rodenbach Grand Cru	Adam 13	8
Rodenbach Grand Cru	Crosling	7
Rodenbach Grand Cru	Cobra	8
Rodenbach Grand Cru	JonMoore	9
Rodenbach Grand Cru	Christian	8
Rodenbach Grand Cru	Lunkie	3
Rodenbach Grand Cru	Pigfoot	8
Rodenbach Grand Cru	bitter	8
Rodenbach Grand Cru	Filthmuppet	9
Rodenbach Grand Cru	MrWalker	8
Rodenbach Grand Cru	jimmack	8
Rodenbach Grand Cru	Sammy	9
Rodenbach Grand Cru	haddon90	7
Rodenbach Grand Cru	bu11zeye	10
Rodenbach Grand Cru	Boutip	4
Rodenbach Grand Cru	Sham	9
Rodenbach Grand Cru	Ingevara	8
Rodenbach Grand Cru	rlaw	7
Rodenbach Grand Cru	Kriegbaum	8
Rodenbach Grand Cru	Kunstemaecker	8
Rodenbach Grand Cru	iwantalambic	8
Rodenbach Grand Cru	presario	8
Rodenbach Grand Cru	Dixen	10
Rodenbach Grand Cru	unclebleen	9
Rodenbach Grand Cru	winkle	5
Rodenbach Grand Cru	maupie	10
Rodenbach Grand Cru	davesarman	8
Rodenbach Grand Cru	tiggmtl	8
Rodenbach Grand Cru	beerhugger	8
Rodenbach Grand Cru	egajdzis	9
Rodenbach Grand Cru	21iceman40	9
Rodenbach Grand Cru	flutetokill	8
Rodenbach Grand Cru	piscator34	8
Rodenbach Grand Cru	jfm	5
Rodenbach Grand Cru	obxdude10	7
Rodenbach Grand Cru	raindog	9
Rodenbach Grand Cru	bluevegie	9
Rodenbach Grand Cru	Kinz	7
Rodenbach Grand Cru	Jeppe	10
Rodenbach Grand Cru	dreamboat	9
Rodenbach Grand Cru	DanielBrown	8
Rodenbach Grand Cru	Prostman	8
Rodenbach Grand Cru	MrRomero	9
Rodenbach Grand Cru	mullet	9
Rodenbach Grand Cru	OKBeer	9
Rodenbach Grand Cru	maltdog	8
Rodenbach Grand Cru	DougShoemaker	7
Rodenbach Grand Cru	CEZ	8
Rodenbach Grand Cru	Nate	9
Rodenbach Grand Cru	DaSilky1	8
Rodenbach Grand Cru	slinkymello	9
Rodenbach Grand Cru	theakston	4
Rodenbach Grand Cru	Nuffield	9
Rodenbach Grand Cru	larsniclas	5
Rodenbach Grand Cru	fiulijn	9
Rodenbach Grand Cru	BBB63	9
Rodenbach Grand Cru	Gunshy	8
Rodenbach Grand Cru	Sully	10
Rodenbach Grand Cru	diabel	7
Rodenbach Grand Cru	Shag	8
Rodenbach Grand Cru	japi	9
Rodenbach Grand Cru	cblado	8
Rodenbach Grand Cru	Linnet	7
Rodenbach Grand Cru	aperi	9
Rodenbach Grand Cru	rgrep	7
Rodenbach Grand Cru	RobBestwick	5
Rodenbach Grand Cru	Andrew196	9
Rodenbach Grand Cru	Voivod	10
Rodenbach Grand Cru	CaptainCougar	8
Rodenbach Grand Cru	jskendzel	9
Rodenbach Grand Cru	JCW	10
Rodenbach Grand Cru	Ungstrup	6
Rodenbach Grand Cru	boto	8
Rodenbach Grand Cru	dubs	6
Rodenbach Grand Cru	beerstop	8
Rodenbach Grand Cru	Kaya161	8
Rodenbach Grand Cru	P-tor44	7
Rodenbach Grand Cru	skortila	5
Rodenbach Grand Cru	npdempse	8
Rodenbach Grand Cru	Schroppfy	9
Rodenbach Grand Cru	SchlossyMcSaus	9
Rodenbach Grand Cru	PBOYNY	6
Rodenbach Grand Cru	TAR	10
Rodenbach Grand Cru	Kåstå	7
Rodenbach Grand Cru	Mads Langtved	10
Rodenbach Grand Cru	cmilmerstadt99	8
Rodenbach Grand Cru	Panzuriel	8
Rodenbach Grand Cru	DocKozzak99	8
Rodenbach Grand Cru	jerohen	8
Rodenbach Grand Cru	rauchbier	9
Rodenbach Grand Cru	leapinbass99	7
Rodenbach Grand Cru	MaxPower	8
Rodenbach Grand Cru	ravidesai	9
Rodenbach Grand Cru	Caton	8
Rodenbach Grand Cru	aracauna	10
Rodenbach Grand Cru	pilsnerrogge	8
Rodenbach Grand Cru	duff	7
Rodenbach Grand Cru	FlemishChar	7
Rodenbach Grand Cru	wouter-j99	9
Rodenbach Grand Cru	malbert	9
Rodenbach Grand Cru	brewbandit	10
Rodenbach Grand Cru	JPDIPSO	1
Rodenbach Grand Cru	NDmullet	10
Rodenbach Grand Cru	belgianhomebrew	9
Rodenbach Grand Cru	Rettep	7
Rodenbach Grand Cru	traPISSED	6
Rodenbach Grand Cru	Sdaniel90	7
Rodenbach Grand Cru	Koyo	8
Rodenbach Grand Cru	pivo	8
Rodenbach Grand Cru	canary dog	8
Rodenbach Grand Cru	VA Homebrewer	5
Rodenbach Grand Cru	tmb42099	10
Rodenbach Grand Cru	Aubrey	8
Rodenbach Grand Cru	tjbjcpmaster99	7
Rodenbach Grand Cru	ssurp	3
Rodenbach Grand Cru	motelpogo	6
Rodenbach Grand Cru	LeoR	10
Rodenbach Grand Cru	Rosendale Brewmeister99	10
Rodenbach Grand Cru	Sammys	8
Rodenbach Grand Cru	Jake Barnes	10
Rodenbach Grand Cru	thealcoholic	8
Rodenbach Grand Cru	lizziesage	9
Rodenbach Grand Cru	young	7
Rodenbach Grand Cru	Bov	9
Rodenbach Grand Cru	mrmartin	9
Rodenbach Grand Cru	AshtonMcCobb	8
Rodenbach Grand Cru	Elwood	2
Rodenbach Grand Cru	suprchunk	7
Rodenbach Grand Cru	Beerman6686	9
Rodenbach Grand Cru	Japalo	7
Rodenbach Grand Cru	BelgBeerGeek	7
Rodenbach Grand Cru	Tequilakongen	8
Rodenbach Grand Cru	mansquito	8
Rodenbach Grand Cru	Kavu	8
Rodenbach Grand Cru	Leafs93	7
Rodenbach Grand Cru	dmtroyer	9
Rodenbach Grand Cru	beerisgoodforu	6
Rodenbach Grand Cru	HonusWagner	8
Rodenbach Grand Cru	mhulet	9
Rodenbach Grand Cru	cucuma	7
Rodenbach Grand Cru	Butters	7
Rodenbach Grand Cru	manuchampions	7
Rodenbach Grand Cru	Vas	9
Rodenbach Grand Cru	Spelt	8
Rodenbach Grand Cru	Steeeve	8
Rodenbach Grand Cru	BeerMePodcast	6
Rodenbach Grand Cru	puboflyons	7
Rodenbach Grand Cru	Schultsc	8
Rodenbach Grand Cru	Vertical Bacon Strips	7
Rodenbach Grand Cru	TET	7
Rodenbach Grand Cru	mattmc1973	6
Rodenbach Grand Cru	kesslekb	8
Rodenbach Grand Cru	BlackEyePA	7
Rodenbach Grand Cru	SanfordBrewer	8
Rodenbach Grand Cru	Thorpe429	7
Rodenbach Grand Cru	dionysus	8
Rodenbach Grand Cru	bhiner41	7
Rodenbach Grand Cru	sblakey	8
Rodenbach Grand Cru	oteyj	7
Rodenbach Grand Cru	YK23	8
Rodenbach Grand Cru	tomer	8
Rodenbach Grand Cru	Forsberg_dk	8
Rodenbach Grand Cru	Hair6a11	8
Rodenbach Grand Cru	Ljunkan	8
Rodenbach Grand Cru	kschep	4
Rodenbach Grand Cru	VsXsV	7
Rodenbach Grand Cru	TheCaptain	8
Rodenbach Grand Cru	KingCecil	9
Rodenbach Grand Cru	teorn88	9
Rodenbach Grand Cru	punkska101	8
Rodenbach Grand Cru	DeanF	8
Rodenbach Grand Cru	theSlipperyPen	8
Rodenbach Grand Cru	Chipalsa	8
Rodenbach Grand Cru	SlovakSniper	7
Rodenbach Grand Cru	tderoeck	8
Rodenbach Grand Cru	rbrazell	8
Rodenbach Grand Cru	sm89walt	8
Rodenbach Grand Cru	aceonbase	8
Rodenbach Grand Cru	Stuedmaster	1
Rodenbach Grand Cru	thepeter	8
Rodenbach Grand Cru	inbirraveritas	7
Rodenbach Grand Cru	bluebetty	7
Rodenbach Grand Cru	AleDude	8
Rodenbach Grand Cru	dylan88	7
Rodenbach Grand Cru	ogreface	8
Rodenbach Grand Cru	LtDan	8
Rodenbach Grand Cru	13mikey	7
Rodenbach Grand Cru	Marthinus	6
Rodenbach Grand Cru	gary07734	8
Rodenbach Grand Cru	HighWine	8
Rodenbach Grand Cru	neuromatt	8
Rodenbach Grand Cru	oOJUXEOo	8
Rodenbach Grand Cru	scooterling	7
Rodenbach Grand Cru	JulienHuxley	8
Rodenbach Grand Cru	ChainGangGuy	7
Rodenbach Grand Cru	godofsky	7
Rodenbach Grand Cru	doublea	9
Rodenbach Grand Cru	capali1234	8
Rodenbach Grand Cru	Balazs	7
Rodenbach Grand Cru	Metalchopz	5
Rodenbach Grand Cru	MrBeerFanatic	7
Rodenbach Grand Cru	Gary	9
Rodenbach Grand Cru	craftbeerdesign	9
Rodenbach Grand Cru	Neeskens	7
Rodenbach Grand Cru	gyllenbock	7
Rodenbach Grand Cru	CheersMate	8
Rodenbach Grand Cru	eggland	9
Rodenbach Grand Cru	ben4321	9
Rodenbach Grand Cru	KAggie97	5
Rodenbach Grand Cru	BnMBrewCrew	7
Rodenbach Grand Cru	Gustav1996	7
Rodenbach Grand Cru	dnstone	8
Rodenbach Grand Cru	wedgie9	6
Rodenbach Grand Cru	KyotoLefty	7
Rodenbach Grand Cru	Brandman	6
Rodenbach Grand Cru	msante79	7
Rodenbach Grand Cru	emeinz	10
Rodenbach Grand Cru	LarsHansen	8
Rodenbach Grand Cru	Boystout	5
Rodenbach Grand Cru	HermanW	8
Rodenbach Grand Cru	BigMomma	7
Rodenbach Grand Cru	FreshHawk	7
Rodenbach Grand Cru	beerfest5	5
Rodenbach Grand Cru	Dfonorow	7
Rodenbach Grand Cru	Zita	8
Rodenbach Grand Cru	machfive55	8
Rodenbach Grand Cru	Gypsy19	8
Rodenbach Grand Cru	arminjewell	8
Rodenbach Grand Cru	vikingguy	6
Rodenbach Grand Cru	womencantsail	8
Rodenbach Grand Cru	JoeTheYounger	7
Rodenbach Grand Cru	alagnak	8
Rodenbach Grand Cru	Abio	9
Rodenbach Grand Cru	KornDogg	9
Rodenbach Grand Cru	Beerapprentice	7
Rodenbach Grand Cru	thirdeye11	8
Rodenbach Grand Cru	Ryan82SM	8
Rodenbach Grand Cru	ricke	8
Rodenbach Grand Cru	Vaiz	7
Rodenbach Grand Cru	judasbeer	8
Rodenbach Grand Cru	Taverner	7
Rodenbach Grand Cru	hobbersr	3
Rodenbach Grand Cru	Sparky	8
Rodenbach Grand Cru	wekker84	9
Rodenbach Grand Cru	deyholla	8
Rodenbach Grand Cru	Phillies2008Champs	8
Rodenbach Grand Cru	mcberko	8
Rodenbach Grand Cru	cyrenaica	7
Rodenbach Grand Cru	planky84	6
Rodenbach Grand Cru	mrhoppy	8
Rodenbach Grand Cru	lowgun1212	8
Rodenbach Grand Cru	bobinlondon	7
Rodenbach Grand Cru	sfhodense	4
Rodenbach Grand Cru	Acetobacter	7
Rodenbach Grand Cru	l1br4r14n	8
Rodenbach Grand Cru	matt7215	8
Rodenbach Grand Cru	Damico	8
Rodenbach Grand Cru	jfb	8
Rodenbach Grand Cru	BeerViking	9
Rodenbach Grand Cru	odgaard	8
Rodenbach Grand Cru	Scottrf	9
Rodenbach Grand Cru	krihox	8
Rodenbach Grand Cru	hivemind	8
Rodenbach Grand Cru	jmagnus87	8
Rodenbach Grand Cru	DewBrewer	8
Rodenbach Grand Cru	Savvy1982	8
Rodenbach Grand Cru	boFNjackson	7
Rodenbach Grand Cru	Allen	9
Rodenbach Grand Cru	xmarcnolanx	7
Rodenbach Grand Cru	MrGGen	8
Rodenbach Grand Cru	italianjohn	9
Rodenbach Grand Cru	turboespresso	8
Rodenbach Grand Cru	MrRoss	8
Rodenbach Grand Cru	DJMonarch	8
Rodenbach Grand Cru	thelizard	8
Rodenbach Grand Cru	Pipper	8
Rodenbach Grand Cru	jvmiller	5
Rodenbach Grand Cru	jrallen34	7
Rodenbach Grand Cru	zizzybalubba	8
Rodenbach Grand Cru	Rustyham	8
Rodenbach Grand Cru	ditmier	7
Rodenbach Grand Cru	joe19612	8
Rodenbach Grand Cru	danielcurtis81	6
Rodenbach Grand Cru	Tweety	6
Rodenbach Grand Cru	madvike	5
Rodenbach Grand Cru	coyotehunter	7
Rodenbach Grand Cru	michael-pollack	7
Rodenbach Grand Cru	eManu	8
Rodenbach Grand Cru	gracefullypunk	9
Rodenbach Grand Cru	JK54B	7
Rodenbach Grand Cru	unclemike	6
Rodenbach Grand Cru	noompa	8
Rodenbach Grand Cru	bendybenbeer	8
Rodenbach Grand Cru	fidelis83	10
Rodenbach Grand Cru	Rciesla	7
Rodenbach Grand Cru	DrDavid	7
Rodenbach Grand Cru	SDalkoholic	7
Rodenbach Grand Cru	BarrelRoller	8
Rodenbach Grand Cru	BeerGestapo	8
Rodenbach Grand Cru	EHopper	9
Rodenbach Grand Cru	Anker	8
Rodenbach Grand Cru	edelbrauer	6
Rodenbach Grand Cru	TomDecapolis	8
Rodenbach Grand Cru	Davros	3
Rodenbach Grand Cru	mkel07	8
Rodenbach Grand Cru	Borup	7
Rodenbach Grand Cru	danielyabu	8
Rodenbach Grand Cru	SimonRoller	8
Rodenbach Grand Cru	SeanMacGC	6
Rodenbach Grand Cru	arrogantb	9
Rodenbach Grand Cru	Lumpy	9
Rodenbach Grand Cru	ryanknock	8
Rodenbach Grand Cru	kempicus	8
Rodenbach Grand Cru	sdriessen	7
Rodenbach Grand Cru	borisz	8
Rodenbach Grand Cru	gibson584	9
Rodenbach Grand Cru	homeslice	9
Rodenbach Grand Cru	polomagnifico	7
Rodenbach Grand Cru	bkurtz	8
Rodenbach Grand Cru	jcwattsrugger	7
Rodenbach Grand Cru	pjweaver	8
Rodenbach Grand Cru	espenra	7
Rodenbach Grand Cru	Rynoplasty	7
Rodenbach Grand Cru	Plovmand	8
Rodenbach Grand Cru	Travlr	7
Rodenbach Grand Cru	SCBrew	8
Rodenbach Grand Cru	luttonm	8
Rodenbach Grand Cru	trevor211	8
Rodenbach Grand Cru	dogfish120love	8
Rodenbach Grand Cru	hillfiiiiire	8
Rodenbach Grand Cru	ajwilliams	9
Rodenbach Grand Cru	ajm	7
Rodenbach Grand Cru	MMortier	8
Rodenbach Grand Cru	steview	9
Rodenbach Grand Cru	markwise	7
Rodenbach Grand Cru	joe1510	7
Rodenbach Grand Cru	DuffMan	6
Rodenbach Grand Cru	mgoy	7
Rodenbach Grand Cru	Habanero	8
Rodenbach Grand Cru	nqualls	4
Rodenbach Grand Cru	fata2683	8
Rodenbach Grand Cru	robinvboyer	7
Rodenbach Grand Cru	cellar	8
Rodenbach Grand Cru	goozen	8
Rodenbach Grand Cru	noncaloric	7
Rodenbach Grand Cru	mcbackus	8
Rodenbach Grand Cru	trokini	6
Rodenbach Grand Cru	IrishBoy	8
Rodenbach Grand Cru	Kestral	1
Rodenbach Grand Cru	foundmd	7
Rodenbach Grand Cru	_angst_	8
Rodenbach Grand Cru	cryptobard	8
Rodenbach Grand Cru	TheAlum	8
Rodenbach Grand Cru	enginaaron	7
Rodenbach Grand Cru	Chrism86	9
Rodenbach Grand Cru	BoBoChamp	7
Rodenbach Grand Cru	BMan1113VR	4
Rodenbach Grand Cru	twitcher	6
Rodenbach Grand Cru	blackbock	8
Rodenbach Grand Cru	wyzzywyz22	8
Rodenbach Grand Cru	DutchCrow	6
Rodenbach Grand Cru	Jayb0	7
Rodenbach Grand Cru	kiefdog	6
Rodenbach Grand Cru	TeamTrappist	1
Rodenbach Grand Cru	Nightfall	7
Rodenbach Grand Cru	FilmLabRat	5
Rodenbach Grand Cru	aconley	5
Rodenbach Grand Cru	Bullit	8
Rodenbach Grand Cru	Elizavyeta	8
Rodenbach Grand Cru	dalepryor	8
Rodenbach Grand Cru	Sandman2222	7
Rodenbach Grand Cru	renffisch	9
Rodenbach Grand Cru	petermadsen	7
Rodenbach Grand Cru	chimpscampee	7
Rodenbach Grand Cru	tripelthreat	9
Rodenbach Grand Cru	afireinside96	8
Rodenbach Grand Cru	jredmond	8
Rodenbach Grand Cru	MrChopin	8
Rodenbach Grand Cru	Zinister	7
Rodenbach Grand Cru	brigg	6
Rodenbach Grand Cru	esox	8
Rodenbach Grand Cru	Ofortuna	7
Rodenbach Grand Cru	Rogueone	2
Rodenbach Grand Cru	BeerZack	8
Rodenbach Grand Cru	demitriustown	8
Rodenbach Grand Cru	DUNGA	8
Rodenbach Grand Cru	hapjydeuce	8
Rodenbach Grand Cru	NachlamSie	10
Rodenbach Grand Cru	WhiteAlePower	8
Rodenbach Grand Cru	JazzBeerGuns	7
Rodenbach Grand Cru	gator2683	8
Rodenbach Grand Cru	bhops	7
Rodenbach Grand Cru	adam42381	5
Rodenbach Grand Cru	MattH	8
Rodenbach Grand Cru	Mortlach	8
Rodenbach Grand Cru	bierslaaf	8
Rodenbach Grand Cru	smith4498	8
Rodenbach Grand Cru	Wanderer	9
Rodenbach Grand Cru	MatSciGuy	8
Rodenbach Grand Cru	illidurit	4
Rodenbach Grand Cru	frankenstein	8
Rodenbach Grand Cru	EKGoldings	7
Rodenbach Grand Cru	BeerFanDan17	8
Rodenbach Grand Cru	raymondwave	7
Rodenbach Grand Cru	SB	7
Rodenbach Grand Cru	LooseCannon	8
Rodenbach Grand Cru	janir	9
Rodenbach Grand Cru	crowderm	7
Rodenbach Grand Cru	maniac	8
Rodenbach Grand Cru	corby112	8
Rodenbach Grand Cru	durhambeer	8
Rodenbach Grand Cru	AmEricanbrew	8
Rodenbach Grand Cru	Davinci	7
Rodenbach Grand Cru	stonesour	9
Rodenbach Grand Cru	hombrepalo	8
Rodenbach Grand Cru	TheBeerOrg	5
Rodenbach Grand Cru	Felsenbrau	8
Rodenbach Grand Cru	RomanW70	8
Rodenbach Grand Cru	FastEddie	2
Rodenbach Grand Cru	Holdwine	8
Rodenbach Grand Cru	Optigon	6
Rodenbach Grand Cru	peterlueb	9
Rodenbach Grand Cru	BonVoeux	8
Rodenbach Grand Cru	armando629	8
Rodenbach Grand Cru	Enniskillen	9
Rodenbach Grand Cru	Goodgrief	8
Rodenbach Grand Cru	Quinten	8
Rodenbach Grand Cru	jlf278	8
Rodenbach Grand Cru	kmeves	7
Rodenbach Grand Cru	DrnkMcDermott	8
Rodenbach Grand Cru	Naka	8
Rodenbach Grand Cru	doubleo	8
Rodenbach Grand Cru	marcus	8
Rodenbach Grand Cru	asedzie	5
Rodenbach Grand Cru	kevd193213	8
Rodenbach Grand Cru	Drink4Satan	7
Rodenbach Grand Cru	bsp77	1
Rodenbach Grand Cru	Camons	8
Rodenbach Grand Cru	Vignale	8
Rodenbach Grand Cru	beardfear	9
Rodenbach Grand Cru	Ughsmash	7
Rodenbach Grand Cru	17thfloor	8
Rodenbach Grand Cru	jessbnjess	7
Rodenbach Grand Cru	keepersj12	8
Rodenbach Grand Cru	Kevin	8
Rodenbach Grand Cru	MattShizzle	8
Rodenbach Grand Cru	tomciccateri	9
Rodenbach Grand Cru	cking	9
Rodenbach Grand Cru	T2Tool	6
Rodenbach Grand Cru	downender	2
Rodenbach Grand Cru	faroeviking	7
Rodenbach Grand Cru	Skeegle	10
Rodenbach Grand Cru	Stine	8
Rodenbach Grand Cru	cheapdark	7
Rodenbach Grand Cru	iep	7
Rodenbach Grand Cru	WickerBrew	1
Rodenbach Grand Cru	AllAboutStout	7
Rodenbach Grand Cru	oakbluff	7
Rodenbach Grand Cru	fonefan	6
Rodenbach Grand Cru	jcr	8
Rodenbach Grand Cru	Ethereal	10
Rodenbach Grand Cru	theisti	6
Rodenbach Grand Cru	johninmelb	9
Rodenbach Grand Cru	Juelze	9
Rodenbach Grand Cru	ekstedt	8
Rodenbach Grand Cru	AskForJenny	8
Rodenbach Grand Cru	Syd	5
Rodenbach Grand Cru	RiverHorse	8
Rodenbach Grand Cru	Hank1980	7
Rodenbach Grand Cru	alexanderj	7
Rodenbach Grand Cru	tarjei	9
Rodenbach Grand Cru	BelgiskOlklub	9
Rodenbach Grand Cru	iswain1914	8
Rodenbach Grand Cru	Guerde	8
Rodenbach Grand Cru	Allthatisevil	8
Rodenbach Grand Cru	KimJohansen	4
Rodenbach Grand Cru	OSLO	9
Rodenbach Grand Cru	hagar70	8
Rodenbach Grand Cru	DerBiermeister	8
Rodenbach Grand Cru	Driftwood6	5
Rodenbach Grand Cru	BenH	8
Rodenbach Grand Cru	watson1977	9
Rodenbach Grand Cru	bobman006	8
Rodenbach Grand Cru	Kristall-König	8
Sezoens Blond	Benzai	5
Sezoens Blond	Nellie	6
Sezoens Blond	thirdeye11	6
Sezoens Blond	Mora2000	3
Sezoens Blond	DeanF	8
Sezoens Blond	DruncanVeasey	4
Sezoens Blond	joergen	6
Sezoens Blond	yespr	6
Sezoens Blond	Yves	6
Sezoens Blond	Ober	5
Sezoens Blond	oh6gdx	3
Sezoens Blond	BoBoChamp	5
Sezoens Blond	SHIG	6
Sezoens Blond	MiP	6
Sezoens Blond	Finn	7
Sezoens Blond	Jerre	7
Sezoens Blond	KoenRamone	5
Sezoens Blond	Sten	7
Sezoens Blond	lachesis	4
Sezoens Blond	JorisPPattyn	6
Sezoens Blond	jbrus	3
Sezoens Blond	Mads Langtved	4
Sezoens Blond	Oakes	5
Luxus Belgian Lager 10%	Beershine	3
Luxus Belgian Lager 12%	dnoaksson	3
Luxus Belgian Lager 12%	stoutchap	2
Luxus Belgian Lager 12%	Beershine	4
Martens Extra Strong	Beershine	5
Martens Lager 3.5%	rauchbier	3
Martens Lager 3.5%	Palme	2
Martens Lager 3.5%	BelgiskOlklub	2
Martens Lager 3.5%	Beershine	3
Martens Lager 3.5%	Christian	3
Martens Lager 3.5%	Dedollewaitor	4
Martens Lager 3.5%	Plovmand	4
Martens Lager 3.5%	cardofab	3
Martens Lager 3.5%	Nisse666	4
Martens Lager 3.5%	faroeviking	2
Martens Lager 3.5%	mazingazeta	2
Martens Lager 3.5%	Svesse	3
Martens Lager 3.5%	omhper	2
Martens Lager 3.5%	ALLOVATE	3
Martens Lager 3.5%	hammenlind	2
Martens Lager 3.5%	oh6gdx	1
Martens Lager 3.5%	Papsoe	4
Martens Lager 3.5%	veronika	4
Martens Lager 3.5%	larsniclas	4
Damon Premium Pils	rauchbier	6
Luxus Biere Speciale	DeanF	5
Martens Pils	CEZ	5
Martens Pils	bask	5
Martens Pils	wally	4
Martens Pils	Bov	2
Martens Pils	pivo	3
Martens Pils	Sully	5
Martens Pils	jbrus	2
Martens Pils	Mads Langtved	5
Martens Pils	OlJuntan64	5
Martens Pils	Tmoney99	5
Martens Pils	JoeMcPhee	4
Martens Pils	TrefwoordPunk	4
Martens Pils	Benzai	3
Martens Pils	Radek Kliber	5
Martens Pils	wxman	4
Martens Pils	punkska101	8
Martens Pils	robinvboyer	5
Martens Pils	rodenbach99	6
Martens Pils	SlovakSniper	6
Martens Pils	czar	3
Martens Pils	probstk	5
Martens Pils	matt7215	5
Martens Pils	JesseM	5
Martens Pils	guzzler67	5
Martens Pils	ARMed	5
Martens Pils	thirstyrabbit	5
Martens Pils	madquacker	5
Martens Pils	hawthorne00	5
Martens Pils	goozen	5
Martens Pils	KimJohansen	5
Martens Pils	undercurrent25	2
Martens Pils	bluevegie	4
Martens Pils	Dragonblaze99	5
Martens Pils	BoBoChamp	1
Martens Pils	zvikar	5
Martens Pils	jgb9348	4
Martens Pils	armando629	5
Martens Pils	mmmbeer	6
Martens Pils	ericandersnavy	5
Martens Pils	zamco17	4
Martens Pils	BeerZack	7
Martens Pils	mike1977ok	5
Martens Pils	berkshirejohn	6
Martens Pils	tomer	5
Martens Pils	Bart	3
Berthold Keller Super Strength	saxo	5
Berthold Keller Super Strength	KingCecil	3
Berthold Keller Super Strength	EHSRanders	3
Berthold Keller Super Strength	Hansen	5
Berthold Keller Super Strength	sfhodense	4
Berthold Keller Super Strength	stobbe74	3
Berthold Keller Super Strength	Plovmand	5
Berthold Keller Super Strength	KimJohansen	3
Berthold Keller Super Strength	faroeviking	3
Berthold Keller Super Strength	yespr	4
Berthold Keller Super Strength	madsberg	6
Berthold Keller Super Strength	HenrikSoegaard	3
Hackenberg Premium Export	Nisse666	4
Hackenberg Premium Export	ante	1
Hackenberg Premium Export	faroeviking	4
Hackenberg Premium Export	thewolf	4
Hackenberg Premium Export	yespr	2
Hackenberg Premium Export	Todeon	1
Hackenberg Premium Export	ekstedt	2
Hackenberg Premium Export	anders37	3
Hackenberg Premium Export	veronika	5
Hackenberg Premium Export	Dorqui	3
Hackenberg Premium Export	rickgordon	2
Larine Grand Belgie	MadIndian	4
Larine Grand Belgie	dwyerpg	3
Larine Grand Belgie	IndianaRed	4
Larine Grand Belgie	trayns	1
Larine Grand Belgie	Cornfield	5
Martens Tafel Stout	HermanW	5
Martens Tafel Stout	txspartan	4
Martens Tafel Stout	pivnizub	4
Martens Tafel Stout	KimJohansen	3
Martens Tafel Stout	Grovlam	3
Martens Tafel Stout	Miksu	4
Martens Tafel Stout	omhper	5
Martens Tafel Stout	SHIG	4
Martens Tafel Stout	Bart	6
Martens Tafel Stout	Hildigöltur	5
Martens Tafel Stout	jbrus	3
Martens Tafel Stout	OlJuntan64	4
Argus Pilsener	Countbeer	6
Argus Pilsener	HermanW	4
Argus Pilsener	jerohen	3
Argus Pilsener	jbrus	4
Martens Extra 7.0	boto	4
Martens Extra 7.0	DeanF	5
Martens Extra 7.0	Ungstrup	5
Martens Extra 7.0	Papsoe	5
Damburger Export	dutchbeerpages	4
Damburger Export	note666	4
Damburger Export	Dedollewaitor	4
Damburger Export	Bart	4
Damburger Export	markas101	5
Damburger Export	bierkoning	3
Damburger Export	rauchbier	3
Karl Pils	fonefan	5
Karl Pils	Wim	5
Karl Pils	Jerre	5
Karl Pils	Papsoe	5
Karl Pils	DruncanVeasey	2
Damburger Premium Pils	zvikar	4
Damburger Premium Pils	onlyrocknroll	4
Damburger Premium Pils	Dorqui	4
Martens Gold	Psytron	2
Martens Gold	zvikar	5
Larine Grand 95	seymour	3
Larine Grand 95	Aubrey	3
Larine Grand 95	crossovert	2
Larine Grand 95	douglas88	4
Larine Grand 95	BückDich	5
Larine Grand 95	bhensonb	4
Larine Grand 95	icarus	1
Larine Grand 95	Cavie	1
Larine Grand 95	JFGrind	5
Larine Grand 95	Dorwart	3
Larine Grand 95	jokingkong	1
Larine Grand 95	NJBeerman013	1
Larine Grand 95	goldtwins	2
Larine Grand 95	legion242	1
Larine Grand 95	JPDIPSO	4
Larine Grand 95	PilsnerPeter	4
Larine Grand 95	ericandersnavy	2
Larine Grand 95	Swalden28	5
Larine Grand 95	BMan1113VR	3
Hackenberg Premium Export Pils	JKChesser	2
Hackenberg Premium Export Pils	mabel	3
Hackenberg Premium Export Pils	andreic	5
Hackenberg Premium Export Pils	KimJohansen	5
Hackenberg Premium Export Pils	KnutAlbert	5
Berthold Keller Premium Lager	terrybail	4
Berthold Keller Premium Lager	probstk	4
Berthold Keller Premium Lager	bright77blue	3
Berthold Keller Premium Lager	Radek Kliber	3
Berthold Keller Premium Lager	JesseM	3
Berthold Keller Premium Lager	pootzboy	8
Berthold Keller Premium Lager	neuromatt	4
Berthold Keller Premium Lager	Viper666	4
Berthold Keller Premium Lager	HeistAlmighty	3
Berthold Keller Premium Lager	JRock72	3
Berthold Keller Premium Lager	UM02	2
Berthold Keller Premium Lager	Geokkjer	3
Berthold Keller Premium Lager	Rasmus40	4
Berthold Keller Premium Lager	realbeeronly	4
Berthold Keller Premium Lager	harrisoni	6
