Name	Brewery	Style	ABV	IBU	Location	Brewery_Website	Out_of_Production
L'Arcane Sans Nom	L'Ermitage	Stout	10.5	N/A	Anderlecht	http://ermitagenanobrasserie.be/	Available
Le Jugement	L'Ermitage	India Pale Lager	6.0	N/A	Anderlecht	http://ermitagenanobrasserie.be/	No longer in production
Little Miss Sambucus	L'Ermitage	Saison	6.2	N/A	Anderlecht	http://ermitagenanobrasserie.be/	Available
L'Etoile du Midi	L'Ermitage	Saison	6.0	N/A	Anderlecht	http://ermitagenanobrasserie.be/	No longer in production
Sour Krump Premium	L'Ermitage	Sour	3.8	N/A	Anderlecht	http://ermitagenanobrasserie.be/	No longer in production
Tempérance	L'Ermitage	IPA	6.8	17.0	Anderlecht	http://ermitagenanobrasserie.be/	No longer in production
The Fellowship of la Quetsche	L'Ermitage	Sour	4.3	N/A	Anderlecht	http://ermitagenanobrasserie.be/	Available
The World of Tomorrow	L'Ermitage	Sour	5.6	N/A	Anderlecht	http://ermitagenanobrasserie.be/	Available
Triple HHH	L'Ermitage	Tripel	7.8	68.0	Anderlecht	http://ermitagenanobrasserie.be/	No longer in production
Une saison en enfer	L'Ermitage	Saison	7.0	25.0	Anderlecht	http://ermitagenanobrasserie.be/	Available
Summer Session IPA	L'Ermitage	IPA	4.2	25.0	Anderlecht	http://ermitagenanobrasserie.be/	No longer in production
False Negative	Brasserie de la Sambre	Stout	13.5	110.0	Jemeppe-sur-Sambre	https://brasseriedelasambre.wordpress.com/	Available
Lichtenhainer	Felis	Lichtenhainer	5.5	8.0	Kontich	https://www.malcroysbrewing.com/felis	No longer in production
Fumaça	Atrium	Dubbel	7.9	25.0	Marche-en-Famenne	https://www.brasserieatrium.be/	No longer in production
Brava	Atrium	IPA	6.5	67.0	Marche-en-Famenne	https://www.brasserieatrium.be/	No longer in production
Cassadura	Atrium	Stout	15.0	70.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Cycle	Atrium	IPA	6.0	30.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Garoa	Atrium	IPA	3.8	35.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Goiaran'Go	Atrium	Sour	3.5	2.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Juruá	Atrium	Stout	13.0	51.0	Marche-en-Famenne	https://www.brasserieatrium.be/	No longer in production
Kofi - Brazilian Coffee	Atrium	Stout	8.0	60.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Kofi - Colombian Coffee	Atrium	Stout	8.0	60.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Kos	Atrium	IPA	7.2	32.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Misteriosa	Atrium	IPA	6.7	40.0	Marche-en-Famenne	https://www.brasserieatrium.be/	No longer in production
Onyx Red Wine Barrel Aged	Atrium	Stout	12.0	70.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Onyx Rhum Barrel Aged	Atrium	Stout	12.0	N/A	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Queenanas	Atrium	Sour	7.1	8.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Staffstuff	Atrium	Porter	4.5	28.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Thunder	Atrium	IPA	5.8	53.0	Marche-en-Famenne	https://www.brasserieatrium.be/	No longer in production
Train Des Ridéra	Atrium	Quadrupel	9.8	35.0	Marche-en-Famenne	https://www.brasserieatrium.be/	Available
Godvermiljaarde Juice	Dok Brewing Company	IPA	8.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
50 Shades of Grisette	Dok Brewing Company	Grisette	5.0	25.0	Gent	https://www.dokbrewingcompany.be	Available
Alleen Mango Blijft Bestaan	Dok Brewing Company	Pale ale	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Bessen Komen, Bessen Gaan	Dok Brewing Company	Pale ale	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Big Rom	Dok Brewing Company	Strong Dark Ale	10.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Brettney Spears	Dok Brewing Company	Sour	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Camel Tooth	Dok Brewing Company	Kölsch	4.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Cold Digger	Dok Brewing Company	IPA	6.5	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Dag Van De Aardbei	Dok Brewing Company	Sour	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Dark Matter	Dok Brewing Company	Porter	7.0	26.0	Gent	https://www.dokbrewingcompany.be	No longer in production
De Helles Breekt Los	Dok Brewing Company	Lager	4.5	19.0	Gent	https://www.dokbrewingcompany.be	Available
Dokkystyle	Dok Brewing Company	IPA	7.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Doktoberfestb13r	Dok Brewing Company	Märzen	4.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Gose Island	Dok Brewing Company	Sour	3.0	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Hard To Get	Dok Brewing Company	Stout	12.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Ik Heb Een Klein Kanon Maar Het Schiet Ver	Dok Brewing Company	IPA	3.8	N/A	Gent	https://www.dokbrewingcompany.be	Available
IPA: Citra-Mosaic: Sales:	Dok Brewing Company	IPA	8.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Kveik News	Dok Brewing Company	IPA	6.0	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Lelijke Badmuts	Dok Brewing Company	Stout	9.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Marathon Des Sabro	Dok Brewing Company	IPA	4.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
My Little Tony	Dok Brewing Company	Pale ale	4.9	N/A	Gent	https://www.dokbrewingcompany.be	Available
My Own Private Idaho 7	Dok Brewing Company	IPA	6.0	45.0	Gent	https://www.dokbrewingcompany.be	No longer in production
Pilsmatic	Dok Brewing Company	Pils	6.0	40.0	Gent	https://www.dokbrewingcompany.be	Available
Respect Your Elders	Dok Brewing Company	Saison	6.0	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Rye Rudi Rye	Dok Brewing Company	IPA	6.0	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
The Old Man And the IPA	Dok Brewing Company	IPA	5.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Yquem Dorst	Dok Brewing Company	Sour	6.5	55.0	Gent	https://www.dokbrewingcompany.be	Available
Zievereere	Dok Brewing Company	Blond	6.7	35.0	Gent	https://www.dokbrewingcompany.be	Available
Zytholoog Van De Citra	Dok Brewing Company	IPA	7.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Dónde Está El Ceviche	Dok Brewing Company	Tripel	9.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
TBBR - The Belgian Beers Race	Brasserie de la Mule	IPA	6.0	35.0	Brussel	https://brasseriedelamule.wixsite.com/mon-site	Available
Straight Saison	Brasserie de la Mule	Saison	6.0	N/A	Brussel	https://brasseriedelamule.wixsite.com/mon-site	Available
Dunkel Weisse Naturtrüb	Brasserie de la Mule	Dunkelweizen	6.0	N/A	Brussel	https://brasseriedelamule.wixsite.com/mon-site	Available
Helles Spezial	Brasserie de la Mule	Lager	4.8	17.0	Brussel	https://brasseriedelamule.wixsite.com/mon-site	Available
Kölsch inna Jungle	Brasserie de la Mule	Kölsch	5.0	N/A	Brussel	https://brasseriedelamule.wixsite.com/mon-site	Available
Kölsch Style	Brasserie de la Mule	Kölsch	5.0	20.0	Brussel	https://brasseriedelamule.wixsite.com/mon-site	No longer in production
Palm N.A.	Palm	Non-Alcoholic Beer	0.25	N/A	Steenhuffel	https://www.palm.be/nl/	No longer in production
Steenbrugge Blanche	De Gouden Boom	Witbier	5.0	11.0	Steenhuffel	https://www.palm.be/nl/degoudenboom	No longer in production
Hopfen Weisse	Brasserie de la Mule	Witbier	8.5	40.0	Brussel	https://brasseriedelamule.wixsite.com/mon-site	No longer in production
Josquin 500	Braxatorium Parcensis	Tripel	8.5	52.0	Heverlee	https://braxatoriumparcensis.be	Available
Kemphaan	Purple Hops	Stout	8.5	44.0	Poederlee	https://purplehops.weebly.com	Available
Klasbak	Purple Hops	IPA	8.0	84.0	Poederlee	https://purplehops.weebly.com	No longer in production
Knal!	Braxatorium Parcensis	Tripel	7.0	20.0	Heverlee	https://braxatoriumparcensis.be	Available
Nostalgia Collection Kolenwasserij	Kompel Company	IPA	8.0	45.0	Maasmechelen	http://www.kompel-bier.be/	No longer in production
Nostalgia Collection Boortoren	Kompel Company	Quadrupel	10.2	20.0	Maasmechelen	http://www.kompel-bier.be/	No longer in production
Nostalgia Collection Reddingsploeg	Kompel Company	Strong Golden Ale	9.4	20.0	Maasmechelen	http://www.kompel-bier.be/	Available
Nostalgia Collection Schachtknoop	Kompel Company	Blond	7.5	30.0	Maasmechelen	http://www.kompel-bier.be/	No longer in production
Nostalgia Collection Tripel Hop	Kompel Company	Tripel	10.5	35.0	Maasmechelen	http://www.kompel-bier.be/	No longer in production
Houblon Sauvage	La Cabane des Brasseurs	IPA	6.0	35.0	Hoei	https://www.lacabanedesbrasseurs.be/	No longer in production
La Bonnie	La Cabane des Brasseurs	Donker	8.0	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
La Cabane Des Brasseurs India Pale Ale	La Cabane des Brasseurs	Blond	7.0	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
La Fr'huy'tée	La Cabane des Brasseurs	Fruitbier	5.0	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	
La Gr'Huy't	La Cabane des Brasseurs	Gruut	7.0	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
La Mûre De Huy	La Cabane des Brasseurs	Fruitbier	6.0	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
Le Tombeau de Pierre l'Ermite	La Cabane des Brasseurs	Stout	10.0	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
Li Bassinia	La Cabane des Brasseurs	IPA	4.3	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
Li Pontia	La Cabane des Brasseurs	Pale ale	6.2	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
Li Rondia	La Cabane des Brasseurs	Blond	6.3	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
Li Tchestia	La Cabane des Brasseurs	Donker	7.0	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
Tilleul	La Cabane des Brasseurs	Donker	6.0	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
Vin D'orge	La Cabane des Brasseurs	Barleywine	12.0	45.0	Hoei	https://www.lacabanedesbrasseurs.be/	Available
Violette	La Cabane des Brasseurs	Witbier	5.5	N/A	Hoei	https://www.lacabanedesbrasseurs.be/	Available
L'Ange de la Salme	Detrembleur SPRL	Blond	6.0	18.0	Grand-Halleux	http://www.lavieillesalme.com/fr/brasserie-277	Available
Marketeertje	Craywinckelhof	Tripel	8.5	N/A	Lubbeek	http://www.craywinckelhof.eu	No longer in production
Glouglousener	BDL - Brasseries de Liège	Blond	7.0	N/A	Liège (Rocourt)	https://bdl.beer/	
KraaiKe Brut	Craywinckelhof	Bière de Champagne	8.5	N/A	Lubbeek	http://www.craywinckelhof.eu	Available
KraaiKe Dubbel	Craywinckelhof	Dubbel	6.0	17.0	Lubbeek	http://www.craywinckelhof.eu	Available
Tripel Will Edegem	Craywinckelhof	Tripel	9.5	N/A	Lubbeek	http://www.craywinckelhof.eu	Available
Marshmallow Stout	Totem	Stout	12.0	66.0	Evergem	http://totembeer.com/	No longer in production
Rhubarb Pastry Sour	Totem	Sour	4.0	N/A	Evergem	http://totembeer.com/	Available
Meestereske Tripel Glenfiddich Whisky Barrel Aged	De Meester	Tripel	9.5	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Meestereske Tripel Tullibardine Whisky BA	De Meester	Tripel	9.5	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Meestereske Tripel Tobermory Whisky Barrel Aged	De Meester	Tripel	9.5	12.0	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Meestereske Tripel Fresh Hop	De Meester	Tripel	8.5	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	No longer in production
Cuvee De Meester - Wild West Sour Ale (Aged On White Wine Barrels)	De Meester	Sour	7.5	10.0	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Dark Master Leidaig BA	De Meester	Stout	12.0	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Meesterie Hazy IPA	De Meester	IPA	8.5	44.0	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Dul Meesterke Red Wine Barrel Aged	De Meester	Strong Golden Ale	8.5	10.0	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Grainmaster Double Mash Barley Wine Bourbon BA	De Meester	Barleywine	13.0	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Maître Tripel Bourbon Barrel Aged	De Meester	Tripel	9.0	12.0	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Meesterke Fruity Blond	De Meester	Blond	5.5	15.0	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
MOK Master	De Meester	Stout	13.0	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
Retrorik Rouge Red Wine Barrel Aged	De Meester	Porter	12.0	20.0	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	Available
San Andrés	De Meester	Blond	5.4	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	No longer in production
Mesthop	4Pajot Microbrouwerij	Tripel	8.5	N/A	Lembeek	http://www.4pajot.be/	Available
Mi Padre	Circus	Strong Golden Ale	8.5	12.0	Heestert	http://circusbrouwerij.be	No longer in production
Première	Circus	Stout	7.0	30.0	Heestert	http://circusbrouwerij.be	No longer in production
Trapeze Freeze	Circus	Fruitbier	5.8	N/A	Heestert	http://circusbrouwerij.be	Available
Mystery 19	Ter Dolen	Blond	6.1	N/A	Houthalen-Helchteren	https://www.terdolen.be/	No longer in production
Rare Confiture D'Abricot	Zythologist	Sour	5.0	N/A	Gouy-lez-Piéton	https://en.brasseriezythologist.com	
Kamehameha	Zythologist	IPA	6.0	N/A	Gouy-lez-Piéton	https://en.brasseriezythologist.com	Available
Nutologist	Zythologist	Stout	10.0	N/A	Gouy-lez-Piéton	https://en.brasseriezythologist.com	Available
Weyn	Weynbrouwerij	Pale ale	6.8	40.0	Hove	https://deweynbrouwerij.be	Available
Baekelaer Blond	BRAUW	Tripel	7.3	25.0	Genk	http://www.brauw.be/	Available
Armout Macleod Scotch Oak	BRAUW	Scotch	9.5	30.0	Genk	http://www.brauw.be/	Available
Keetje Trippel	BRAUW	Tripel	8.5	20.0	Genk	http://www.brauw.be/	Available
Okazou	Radhus & ses bières	Blond	6.5	15.0	Hannut	https://www.radhus.be	Available
Wiclo	Radhus & ses bières	IPA	7.0	22.0	Hannut	https://www.radhus.be	Available
Kisss	Radhus & ses bières	IPA	10.0	84.0	Hannut	https://www.radhus.be	No longer in production
Pirrr	Radhus & ses bières	Fruitbier	5.6	39.0	Hannut	https://www.radhus.be	No longer in production
Gigi	Radhus & ses bières	Blond	5.8	25.0	Hannut	https://www.radhus.be	No longer in production
Choco	Radhus & ses bières	Strong Dark Ale	6.2	54.0	Hannut	https://www.radhus.be	No longer in production
Al'Tchike	Radhus & ses bières	Spiced / Herbed Beer	6.3	36.0	Hannut	https://www.radhus.be	No longer in production
Unicorn	Radhus & ses bières	Donker	6.7	35.0	Hannut	https://www.radhus.be	No longer in production
Barbidou	Radhus & ses bières	Stout	6.2	26.0	Hannut	https://www.radhus.be	No longer in production
Peak Grand Cru	Belgium Peak Beer	Strong Golden Ale	10.5	24.0	Sourbrodt	https://peakbeer.be/nl/home	No longer in production
Pension Blend	3 Fonteinen	Lambiek	6.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Kekgaoi	De Plukker	Donkerblond	5.5	N/A	Poperinge	https://www.plukker.be/nl/	No longer in production
Petrus Cranberry Rosé	De Brabandere - voorheen Bavik	Sour	5.0	N/A	Bavikhove	https://www.brouwerijdebrabandere.be/nl	Available
Petrus Hibiscus Passion Fruit	De Brabandere - voorheen Bavik	Sour	5.0	N/A	Bavikhove	https://www.brouwerijdebrabandere.be/nl	Available
Petrus Mango Pineapple	De Brabandere - voorheen Bavik	Sour	5.0	N/A	Bavikhove	https://www.brouwerijdebrabandere.be/nl	Available
Pientje	Stokhove	Blond	4.6	N/A	Waardamme	http://www.brouwerijstokhove.be/	No longer in production
Poulsard Lambic	Cantillon	Lambiek	6.5	N/A	Brussel	http://www.cantillon.be	No longer in production
Pret-à-Porter	Vleesmeester Brewery	Porter	9.0	N/A	Boechout	http://www.vleesmeesterbrewery.be/	Available
PBJ Sandwich	Zythologist	Sour	7.5	N/A	Gouy-lez-Piéton	https://en.brasseriezythologist.com	No longer in production
Rundskop	Het Nest	Tripel	8.0	38.0	Turnhout	https://www.brouwerijhetnest.be/nl/	Available
Sainte Nitouche Ardente	Brasserie de la Croix	Blond	6.0	N/A	Beyne-Heusay 	http://www.saintenitouche.be	Available
Sainte Nitouche IPA	Brasserie de la Croix	IPA	6.0	N/A	Beyne-Heusay 	http://www.saintenitouche.be	Available
Sangria Sour	Alvinne	Sour	5.5	3.0	Moen/Zwevegem 	https://www.alvinne.com/	No longer in production
SchuppenBoehoe Grand Cru	Het Nest	Tripel	10.0	45.0	Turnhout	https://www.brouwerijhetnest.be/nl/	Available
Shady Priest	Galea Craft Beers	Stout	11.5	40.0	Brasschaat	http://www.galeacraftbeers.be	Available
Shady Priest Heaven Hill Bourbon Barrel Aged	Galea Craft Beers	Stout	12.5	40.0	Brasschaat	http://www.galeacraftbeers.be	Available
4 Times In A Rye	Galea Craft Beers	IPA	6.5	20.0	Brasschaat	http://www.galeacraftbeers.be	Available
Antwerp	Galea Craft Beers	Stout	14.0	40.0	Brasschaat	http://www.galeacraftbeers.be	No longer in production
Antwerp Jamaican Rum Barrel Aged	Galea Craft Beers	Stout	14.0	35.0	Brasschaat	http://www.galeacraftbeers.be	Available
Aumakua Honu	Galea Craft Beers	IPA	5.5	22.0	Brasschaat	http://www.galeacraftbeers.be	Available
Bean and Berry	Galea Craft Beers	Sour	6.5	6.0	Brasschaat	http://www.galeacraftbeers.be	Available
Black Dreams	Galea Craft Beers	Stout	12.5	25.0	Brasschaat	http://www.galeacraftbeers.be	No longer in production
Dark Nun Buffalo Trace Bourbon Barrel Aged	Galea Craft Beers	Stout	12.5	55.0	Brasschaat	http://www.galeacraftbeers.be	Available
Legio I	Galea Craft Beers	Porter	6.0	25.0	Brasschaat	http://www.galeacraftbeers.be	No longer in production
Oep Tram Drei	Galea Craft Beers	Stout	15.0	50.0	Brasschaat	http://www.galeacraftbeers.be	Available
Oep Tram Drei Heaven Hill Bourbon Barrel Aged	Galea Craft Beers	Stout	16.0	50.0	Brasschaat	http://www.galeacraftbeers.be	Available
One A Bee Billie	Galea Craft Beers	Sour	7.5	25.0	Brasschaat	http://www.galeacraftbeers.be	Available
Smokin' Wild	Galea Craft Beers	Lichtenhainer	4.0	6.0	Brasschaat	http://www.galeacraftbeers.be	No longer in production
Sour Sourire	Galea Craft Beers	Saison	3.2	5.0	Brasschaat	http://www.galeacraftbeers.be	Available
The Black Pope Amapola Tarrazu Coffee and Madagascar Bourbon Vanilla	Galea Craft Beers	Stout	11.5	50.0	Brasschaat	http://www.galeacraftbeers.be	Available
The Black Pope La Chumeca Coffee and Madagascar Bourbon Vanilla	Galea Craft Beers	Stout	13.5	60.0	Brasschaat	http://www.galeacraftbeers.be	Available
Want Some More S'mores	Galea Craft Beers	Stout	11.5	30.0	Brasschaat	http://www.galeacraftbeers.be	Available
Silly Session IPA	Silly	IPA	4.2	N/A	Silly	https://silly-beer.com/nl/start/	Available
Single and Wild Colon-Elle 11%	Lambiek Fabriek	Lambiek	11.0	N/A	Ruisbroek	http://lambiekfabriek.be/	
Smoked Stout	Totem	Stout	10.0	40.0	Evergem	http://totembeer.com/	No longer in production
Spring Equinox	Monstruo	Pale ale	5.5	65.0	Braine-l'Alleud	https://monstruobeer.be/	No longer in production
St. Pierre Blanche	Palm	Witbier	5.0	15.0	Steenhuffel	https://www.palm.be/nl/	Available
St. Pierre Blonde	Palm	Blond	6.5	25.0	Steenhuffel	https://www.palm.be/nl/	No longer in production
St. Pierre Brune	Palm	Donker	6.5	N/A	Steenhuffel	https://www.palm.be/nl/	Available
St. Pierre Tripel	Palm	Tripel	8.7	N/A	Steenhuffel	https://www.palm.be/nl/	Available
Stagent	De Feniks	Blond	6.1	N/A	Heule 	https://brouwerijdefeniks.be	Available
Stien Quadrupel	Stien	Quadrupel	10.5	N/A	Wetteren	https://stien-bier.be	Available
Oude Sureau Tilquin à l' Ancienne	Tilquin	Lambiek	6.5	14.0	Rebecq (Bierghes)	http://www.gueuzerietilquin.be/	Available
Via Belgica	Flurkbrouwers vof	IPA	6.2	N/A	Neerijse	http://www.flurkbrouwers.be/	
ACiDertus	Millevertus	Spiced / Herbed Beer	7.0	N/A	Toernich-Arlon	https://www.millevertus.be/	No longer in production
TrIPAl Klok	Boelens	IPA	8.5	N/A	Belsele	https://www.brouwerijboelens.be/	No longer in production
Pamoja Blond 2021	De Vlier	Blond	8.5	N/A	Holsbeek	https://www.brouwerij-devlier.com/	
Affranchie	BDL - Brasseries de Liège	Blond	5.5	18.0	Liège (Rocourt)	https://bdl.beer/	No longer in production
Punaise Pils	De Koekoeksbrouwer-ei	Pils	5.2	35.0	Izegem	https://b33rbox.be/	Available
Ambre du Geer	BDL - Brasseries de Liège	Spiced / Herbed Beer	7.0	N/A	Liège (Rocourt)	https://bdl.beer/	Available
Doug's Ale	BDL - Brasseries de Liège	Spiced / Herbed Beer	7.0	N/A	Liège (Rocourt)	https://bdl.beer/	Available
Idée Folle	BDL - Brasseries de Liège	Blond	7.0	N/A	Liège (Rocourt)	https://bdl.beer/	
K.P.D.P.	BDL - Brasseries de Liège	Pale ale	6.0	N/A	Liège (Rocourt)	https://bdl.beer/	
L'Ingénieuse	BDL - Brasseries de Liège	Blond	6.2	N/A	Liège (Rocourt)	https://bdl.beer/	Available
La 215	BDL - Brasseries de Liège	Blond	5.5	30.0	Liège (Rocourt)	https://bdl.beer/	Available
La Binamé	BDL - Brasseries de Liège	Tripel	8.0	N/A	Liège (Rocourt)	https://bdl.beer/	Available
La Comédie	BDL - Brasseries de Liège	Blond	4.5	15.0	Liège (Rocourt)	https://bdl.beer/	Available
La Fêtarde	BDL - Brasseries de Liège	Saison	5.5	N/A	Liège (Rocourt)	https://bdl.beer/	
La Grenouille	BDL - Brasseries de Liège	Saison	6.5	N/A	Liège (Rocourt)	https://bdl.beer/	Available
La Loutre	BDL - Brasseries de Liège	Blond	4.7	N/A	Liège (Rocourt)	https://bdl.beer/	Available
La Triple B des Amis du Moulin des Golettes de Velaine	BDL - Brasseries de Liège	Tripel	9.2	25.0	Liège (Rocourt)	https://bdl.beer/	
Legia Ambrée	BDL - Brasseries de Liège	Amber	6.2	27.0	Liège (Rocourt)	https://bdl.beer/	Available
Legia Pils	BDL - Brasseries de Liège	Pils	5.5	25.0	Liège (Rocourt)	https://bdl.beer/	Available
Legia Triple	BDL - Brasseries de Liège	Tripel	8.0	37.0	Liège (Rocourt)	https://bdl.beer/	Available
Li Saqwé	BDL - Brasseries de Liège	Blond	5.5	N/A	Liège (Rocourt)	https://bdl.beer/	Available
Maccheroni	BDL - Brasseries de Liège	Blond	5.0	N/A	Liège (Rocourt)	https://bdl.beer/	Available
Me Gustas Stout	BDL - Brasseries de Liège	Stout	6.2	40.0	Liège (Rocourt)	https://bdl.beer/	Available
New Vice	BDL - Brasseries de Liège	IPA	6.0	N/A	Liège (Rocourt)	https://bdl.beer/	No longer in production
Poivre and Sel	BDL - Brasseries de Liège	Blond	5.5	N/A	Liège (Rocourt)	https://bdl.beer/	No longer in production
Redstart	BDL - Brasseries de Liège	Red ale	5.7	16.0	Liège (Rocourt)	https://bdl.beer/	No longer in production
Sainte Adélaïde - Cassis Menthe	BDL - Brasseries de Liège	Fruitbier	3.5	N/A	Liège (Rocourt)	https://bdl.beer/	
Sainte Adélaïde Ambrée	BDL - Brasseries de Liège	Red ale	6.2	N/A	Liège (Rocourt)	https://bdl.beer/	
Sainte Adélaïde Blonde	BDL - Brasseries de Liège	Blond	7.1	N/A	Liège (Rocourt)	https://bdl.beer/	
Aka Beer	BDL - Brasseries de Liège	Saison	6.0	12.0	Liège (Rocourt)	https://bdl.beer/	No longer in production
Session	BDL - Brasseries de Liège	Pale ale	3.5	25.0	Liège (Rocourt)	https://bdl.beer/	No longer in production
Unexpected IPA	BDL - Brasseries de Liège	IPA	6.3	75.0	Liège (Rocourt)	https://bdl.beer/	No longer in production
Wunderbar	BDL - Brasseries de Liège	Witbier	5.3	33.0	Liège (Rocourt)	https://bdl.beer/	Available
Opp Kveik Pale Ale	BDL - Brasseries de Liège	Pale ale	6.0	N/A	Liège (Rocourt)	https://bdl.beer/	Available
Nincût	Brasserie du Brabant	Saison	6.0	10.0	Baisy-Thy (Genappe)	N/A	Available
Abondance Mirabellen	De Troch	Lambiek	3.5	N/A	Wambeek-Ternat	https://www.detroch.be/	
Bush Caractère	Dubuisson	Strong Golden Ale	12.0	25.0	Pipaix-Leuze	https://www.dubuisson.com/	No longer in production
Fagnes Blonde	Fagnes	Blond	7.5	22.0	Mariembourg-Couvin	https://www.brasseriedesfagnes.com/	Available
Fagnes Brune	Fagnes	Dubbel	7.5	26.0	Mariembourg-Couvin	https://www.brasseriedesfagnes.com/	No longer in production
"Another F'tôme ""BRICK"" for Didier"	Fantome	Saison	7.5	N/A	Soy	http://www.fantome.be	Available
Fandône's #2	Fantome	Saison	5.2	N/A	Soy	http://www.fantome.be	Available
Fandone! di Roma	Fantome	Saison	8.0	N/A	Soy	http://www.fantome.be	Available
Avec Burning Sky	Fantome	Saison	6.7	N/A	Soy	http://www.fantome.be	Available
La Morganique	Fantome	Tripel	8.0	N/A	Soy	http://www.fantome.be	Available
Sauvage Arrivée! Brettsxcited Dark Reserva	Fantome	Strong Dark Ale	8.0	N/A	Soy	http://www.fantome.be	Available
Triple Alaaf	Gaverhopke	Tripel	7.8	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	
Ambra Amber Ale	Gaverhopke	Amber	9.3	18.0	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	No longer in production
Autonomy Lost	Gaverhopke	IPA	9.0	125.0	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	Available
Biezeke	Gaverhopke	IPA	7.8	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	
lendleenaarke	Gaverhopke	N/A	7.0	N/A	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	
Zumbi	Gaverhopke	Porter	9.4	36.0	Nieuwenhove/Waregem	http://www.tgaverhopke.be/	Available
Sportbier Champ IPA	De Meester	IPA	7.0	N/A	Harelbeke-Stasegem	http://www.brouwerij-demeester.be/nl	No longer in production
La Belle des Remparts	L'art d'en brasser	Blond	6.5	N/A	Horrues	N/A	No longer in production
La Belle d'Hiver	L'art d'en brasser	Donker	8.0	N/A	Horrues	N/A	No longer in production
La Festive	L'art d'en brasser	Amber	6.2	23.0	Horrues	N/A	No longer in production
La Festive Cuvée de Noël	L'art d'en brasser	Kerstbier	8.0	N/A	Horrues	N/A	No longer in production
